Cell_ID,X,Y,TACIT,Group.x,UMAP1,UMAP2
S2P1_10042,2709.7,3495.2,VEC Progen,S2P1_1,-0.174580231,-3.037945071
S2P1_10043,2728.6,3492.8,VEC Progen,S2P1_1,0.191456482,-5.929001847
S2P1_10044,2942.1,3493,Ducts,S2P1_1,-3.289172485,5.569157562
S2P1_10045,3024.2,3495.4,Fibroblast,S2P1_1,-3.448567703,-4.20314745
S2P1_10046,2680.1,3494,DN,S2P1_1,3.841682837,-4.626476327
S2P1_10049,2691.2,3497,VEC Progen,S2P1_1,1.68148689,-3.269826451
S2P1_10050,2895,3495.9,Acini,S2P1_1,-2.38647826,4.964515647
S2P1_10051,2662,3496.6,VEC Progen,S2P1_1,2.001765416,-7.492105046
S2P1_10052,2863.8,3496.7,VEC Progen,S2P1_1,-0.471677616,-0.289878169
S2P1_10054,2994.9,3498,Others,S2P1_1,-4.120910957,-4.760499993
S2P1_10055,2878.2,3497.7,Acini,S2P1_1,-1.649844005,3.126862964
S2P1_10058,2915.4,3503.4,VEC Progen,S2P1_1,-0.267411306,-0.394878665
S2P1_10060,2959.4,3499.6,VEC Progen,S2P1_1,0.053935394,-6.64597086
S2P1_10062,2720.4,3497.8,Others,S2P1_1,-2.790455177,-3.014556447
S2P1_10063,2803.1,3497.2,Acini,S2P1_1,2.638250992,-0.804301479
S2P1_10064,2942.7,3500,Others,S2P1_1,-2.069995477,-1.421556869
S2P1_10065,2929.4,3500.2,VEC Progen,S2P1_1,-0.273472502,-5.9860392
S2P1_10066,2656.2,3500.3,DN,S2P1_1,4.700423882,-4.747888127
S2P1_10067,2684.3,3501,DN,S2P1_1,1.995575473,-4.220904389
S2P1_10068,2725.5,3504,Fibroblast,S2P1_1,-0.593370989,-4.059104481
S2P1_10069,2990.2,3505.7,Others,S2P1_1,-4.487614467,-3.957619229
S2P1_10071,2739.6,3505.8,VEC Progen,S2P1_1,-1.169454649,-4.762622872
S2P1_10072,2968.2,3507.7,Others,S2P1_1,-3.761632755,-3.171036282
S2P1_10073,2676,3506.4,DN,S2P1_1,1.666620419,-3.256218711
S2P1_10074,2714.7,3504.5,VEC Progen,S2P1_1,-1.958337619,-2.709204951
S2P1_10075,2799.8,3505.2,LECs,S2P1_1,0.460481711,5.196149311
S2P1_10076,2876.1,3506.2,Acini,S2P1_1,-1.99947603,2.805995902
S2P1_10077,2791.4,3504.9,Acini,S2P1_1,0.556212984,5.277852497
S2P1_10078,2938.3,3509.8,Others,S2P1_1,-3.062383487,5.716569385
S2P1_10079,2653,3507.3,DN,S2P1_1,4.589883969,-4.588503399
S2P1_10081,2980.9,3508.4,Others,S2P1_1,-4.334401443,-3.665972272
S2P1_10082,2706.1,3509,VEC Progen,S2P1_1,1.06792824,-3.295806685
S2P1_10083,2923.6,3508.6,VEC Progen,S2P1_1,0.906618521,-7.620522061
S2P1_10084,2954.1,3507.7,Fibroblast,S2P1_1,-0.360406354,-3.364421168
S2P1_10085,3022.6,3506.9,Fibroblast,S2P1_1,-3.866000488,-4.378773728
S2P1_10086,2687.5,3512.8,VEC Progen,S2P1_1,1.168189452,-3.273435155
S2P1_10087,2929.8,3510,Ducts,S2P1_1,-3.184287861,6.388014755
S2P1_10089,2946.7,3512.2,Fibroblast,S2P1_1,-1.18384023,-3.825274745
S2P1_10090,2808.3,3512.8,LECs,S2P1_1,-0.661631777,3.610085687
S2P1_10092,2713.9,3514.7,LECs,S2P1_1,-0.923976734,-1.614369908
S2P1_10093,3029.4,3513.7,Fibroblast,S2P1_1,-3.940251186,-4.939539948
S2P1_10094,2977.3,3518.7,Others,S2P1_1,-3.760233238,-3.508736172
S2P1_10095,3019.3,3517.7,Fibroblast,S2P1_1,-2.953287914,-4.740509549
S2P1_10096,2651.5,3514.1,DN,S2P1_1,5.37605159,-4.976092854
S2P1_10097,2923,3515.9,VEC Progen,S2P1_1,-1.500015571,-1.113053599
S2P1_10098,2676.7,3517.2,VEC Progen,S2P1_1,0.422524915,-2.914696017
S2P1_10099,2663.5,3517.9,VEC Progen,S2P1_1,2.005669997,-3.249780217
S2P1_10101,2932.8,3521.1,Others,S2P1_1,-3.018233135,5.457089385
S2P1_10102,2799.5,3519.3,Acini,S2P1_1,-0.687655046,3.658847293
S2P1_10103,2948.9,3520.2,Others,S2P1_1,-1.081454232,-0.147472554
S2P1_10105,3030.2,3525.6,Others,S2P1_1,-3.879303768,-4.21909956
S2P1_10106,2914.3,3526.5,Others,S2P1_1,-1.607281521,-0.581882694
S2P1_10107,2959.4,3524.4,Acini,S2P1_1,0.5331942,4.946542701
S2P1_10108,3047.5,3524.4,Fibroblast,S2P1_1,-3.207545593,-4.814456978
S2P1_10110,2708.5,3524.9,LECs,S2P1_1,0.716159657,3.431519946
S2P1_10111,2656.6,3525.4,DC cells,S2P1_1,2.67397444,-3.30562357
S2P1_10112,2672.4,3526.4,Others,S2P1_1,0.217753873,-2.787523785
S2P1_10113,3008.4,3526.8,Others,S2P1_1,-3.813308551,-4.56823639
S2P1_10114,2894.1,3528.7,LECs,S2P1_1,-0.986327007,1.626586995
S2P1_10115,2873.9,3527,Acini,S2P1_1,-0.912181571,5.446935615
S2P1_10116,2839.5,3530.8,Acini,S2P1_1,0.470426962,5.335084876
S2P1_10118,2724.4,3533.9,Fibroblast,S2P1_1,-0.949644997,0.073077428
S2P1_10119,2937.5,3532.2,LECs,S2P1_1,0.109799579,3.990619382
S2P1_10120,2882,3531.9,LECs,S2P1_1,-0.688248828,3.276052198
S2P1_10122,2948.6,3533.8,Acini,S2P1_1,0.608365003,5.427568397
S2P1_10124,2867.2,3531.2,Acini,S2P1_1,-1.700477674,4.397839508
S2P1_10125,2714.9,3539.2,VEC Progen,S2P1_1,-0.136388912,-3.174733916
S2P1_10126,2862.2,3536.3,Acini,S2P1_1,-0.852628544,5.415422878
S2P1_10127,3032.7,3541.6,Tc,S2P1_1,-4.388580635,-5.074186841
S2P1_10128,2686.2,3537.9,VEC Progen,S2P1_1,-1.731961086,-2.495689908
S2P1_10129,2903.2,3541.6,Ducts,S2P1_1,-2.855962112,6.356275997
S2P1_10130,2921.1,3541,Ducts,S2P1_1,-2.81124337,6.736975631
S2P1_10131,2873.3,3542.2,Acini,S2P1_1,-0.008863046,4.099839649
S2P1_10133,2820.6,3537.7,LECs,S2P1_1,-2.056114032,2.132619581
S2P1_10134,2789.1,3543.1,Acini,S2P1_1,-0.60971947,5.511846027
S2P1_10135,2852.9,3541.6,Acini,S2P1_1,-0.045388475,5.076291999
S2P1_10136,2692.8,3541.6,VEC Progen,S2P1_1,0.07976468,-6.085707226
S2P1_10137,2772.2,3542.8,Acini,S2P1_1,0.473147706,5.248130283
S2P1_10138,2797.8,3542.4,Acini,S2P1_1,0.462163792,4.877467117
S2P1_10139,3022.9,3544.4,Others,S2P1_1,-4.221298053,-4.826094666
S2P1_10140,2824.4,3546.5,Acini,S2P1_1,-1.166936114,3.973299941
S2P1_10141,2682,3545.9,Fibroblast,S2P1_1,-0.815962031,-3.306483546
S2P1_10142,2861.9,3547.5,LECs,S2P1_1,0.019303546,4.583846054
S2P1_10143,2692.6,3548.6,VEC Progen,S2P1_1,-0.08940275,-6.048168698
S2P1_10144,2934.4,3547.4,LECs,S2P1_1,-0.208860352,-0.296720365
S2P1_10145,2951.5,3549.3,Acini,S2P1_1,0.457704775,4.765560588
S2P1_10146,2924.2,3552.8,VEC Progen,S2P1_1,-2.770713403,-2.395147362
S2P1_10148,2914.6,3549.2,Ducts,S2P1_1,-2.678809955,6.891152343
S2P1_10149,2941.9,3550.7,VEC Progen,S2P1_1,0.618267883,-6.75823597
S2P1_10151,2798.3,3554.9,LECs,S2P1_1,0.058922157,4.705472907
S2P1_10152,2780.5,3555.3,Acini,S2P1_1,-0.200785055,5.388528308
S2P1_10153,2928.8,3558,LECs,S2P1_1,-1.179625943,-0.184812018
S2P1_10155,2912.7,3556.2,Ducts,S2P1_1,-2.754494503,7.729242286
S2P1_10156,2891.9,3557.4,LECs,S2P1_1,0.480114721,3.876262149
S2P1_10158,2903.2,3561.1,Ducts,S2P1_1,-2.881506517,7.088080367
S2P1_10159,2974.2,3561.6,Others,S2P1_1,-3.400963142,-3.605935612
S2P1_10161,2716.1,3561.6,LECs,S2P1_1,-1.459239319,2.214282951
S2P1_10162,2937.3,3559.7,LECs,S2P1_1,-2.602317407,4.419817409
S2P1_10163,2950.4,3560.1,Acini,S2P1_1,0.350026981,4.411561927
S2P1_10164,2669.5,3568.5,VEC Progen,S2P1_1,-0.489520266,-5.690249005
S2P1_10165,2685.6,3564.8,LECs,S2P1_1,0.022117839,3.908592185
S2P1_10166,2834.7,3562.6,Acini,S2P1_1,-0.825462892,5.428716144
S2P1_10167,2753.3,3562.7,Acini,S2P1_1,-2.077487781,3.191773614
S2P1_10168,2880.1,3563.2,LECs,S2P1_1,0.690292865,3.279967746
S2P1_10169,2916,3563.7,Ducts,S2P1_1,-2.859856441,6.649902305
S2P1_10170,2942.4,3566.2,Acini,S2P1_1,1.003110931,5.268956623
S2P1_10171,2965.8,3569.2,Others,S2P1_1,-3.760539367,-3.746122876
S2P1_10172,2651,3573.7,VEC Progen,S2P1_1,-0.482664063,-5.638461629
S2P1_10173,2929.2,3568,LECs,S2P1_1,1.226009533,5.245165786
S2P1_10175,2916.1,3570.5,Fibroblast,S2P1_1,-1.117386773,-0.410726228
S2P1_10176,2747.2,3573.3,Acini,S2P1_1,-1.372954443,5.362128219
S2P1_10177,2702.9,3571.3,LECs,S2P1_1,-1.110356047,3.049131593
S2P1_10178,2951,3572.8,Acini,S2P1_1,-1.329846099,0.11976059
S2P1_10180,2796.2,3571.5,LECs,S2P1_1,-0.541657879,3.822530231
S2P1_10181,2679.5,3577.9,Acini,S2P1_1,0.072228685,4.514600715
S2P1_10182,2807,3571.2,Acini,S2P1_1,0.37647605,5.220904312
S2P1_10183,2888.6,3578,Acini,S2P1_1,-0.821368172,5.247789821
S2P1_10184,2901.1,3574.4,Others,S2P1_1,0.108355985,-2.741667309
S2P1_10185,2823.2,3574.8,Acini,S2P1_1,-1.278596237,4.621598682
S2P1_10186,2932.5,3575.1,LECs,S2P1_1,-0.174717322,-0.039567509
S2P1_10189,2813.5,3576.7,Acini,S2P1_1,-0.352177634,5.482752761
S2P1_10191,2942.4,3577.1,Acini,S2P1_1,0.522875816,4.897474727
S2P1_10193,2935.9,3583.3,DC cells,S2P1_1,0.107527182,-6.855998555
S2P1_10194,2855.3,3580.2,LECs,S2P1_1,-0.392113104,2.560353002
S2P1_10195,2800.6,3584.1,Acini,S2P1_1,0.172025666,5.076643428
S2P1_10196,2920.7,3590.2,DC cells,S2P1_1,2.855028555,-0.124218771
S2P1_10197,2702,3584.8,DC cells,S2P1_1,-0.534959867,-5.712576428
S2P1_10198,2811.5,3588.4,Acini,S2P1_1,0.435131908,5.391989669
S2P1_10199,2904.7,3587.8,VEC Progen,S2P1_1,0.760463164,-3.125837126
S2P1_10200,2763.2,3587.7,Acini,S2P1_1,-1.742511108,4.786799392
S2P1_10201,2855.2,3589,VEC Progen,S2P1_1,-0.335586145,-0.436841765
S2P1_10202,2939.8,3590,DC cells,S2P1_1,-0.055906191,-6.738801041
S2P1_10203,2948.7,3589.3,Fibroblast,S2P1_1,-3.536513641,-4.09062914
S2P1_10204,2886.2,3595.4,Acini,S2P1_1,-0.893879726,4.522123775
S2P1_10205,2653.2,3600.7,Others,S2P1_1,-2.539668396,-2.567048827
S2P1_10206,2667.7,3591.6,Acini,S2P1_1,-1.086751654,4.563701591
S2P1_10207,2700.2,3599.1,VEC Progen,S2P1_1,-0.807405069,-0.649612823
S2P1_10208,2867.3,3591.1,LECs,S2P1_1,0.839928046,3.587439022
S2P1_10209,2875.1,3591.9,Acini,S2P1_1,-1.226424053,5.566591224
S2P1_10211,2899.1,3597.8,Others,S2P1_1,-2.83193095,-2.389852324
S2P1_10213,2828,3597.7,LECs,S2P1_1,-0.657662823,3.315003595
S2P1_10214,2941.5,3600.1,Fibroblast,S2P1_1,-0.285839751,-5.901595631
S2P1_10216,2865.3,3599,VEC Progen,S2P1_1,0.071832166,-6.646560708
S2P1_10217,2756.3,3598.2,Acini,S2P1_1,-2.090938404,2.867469272
S2P1_10218,2665.6,3599.2,Acini,S2P1_1,-0.866444304,3.394623718
S2P1_10219,2874.4,3601.9,LECs,S2P1_1,-3.217691019,5.473129711
S2P1_10220,2890.9,3602.6,Others,S2P1_1,-3.406055763,-2.693724433
S2P1_10221,2911.7,3600.8,Others,S2P1_1,-3.001621797,-2.421667853
S2P1_10222,2796.4,3604.6,LECs,S2P1_1,-0.040912702,3.557344636
S2P1_10223,2905.2,3607.4,Ducts,S2P1_1,-2.887616232,7.474735221
S2P1_10224,2916.1,3606.8,Ducts,S2P1_1,-2.875578001,6.38596054
S2P1_10225,2923.6,3607.1,LECs,S2P1_1,-3.022228792,5.755625209
S2P1_10226,2821.6,3605.6,Others,S2P1_1,-2.182798221,1.286764941
S2P1_10227,2985.5,3606.3,Others,S2P1_1,-4.207038238,-4.917943993
S2P1_10229,2869.5,3609.9,Acini,S2P1_1,0.586123975,5.39185234
S2P1_10230,2854.2,3611.3,LECs,S2P1_1,-0.339569881,3.962992391
S2P1_10231,2940,3610.9,VEC Progen,S2P1_1,-0.196246996,-3.258509675
S2P1_10232,2819.6,3612.5,LECs,S2P1_1,-2.118050649,1.265547952
S2P1_10233,2930.2,3614.1,LECs,S2P1_1,-3.08731921,5.618473014
S2P1_10234,2659,3614.2,VEC Progen,S2P1_1,-2.604220703,-2.444678822
S2P1_10235,2845.5,3611.8,LECs,S2P1_1,-0.112777903,4.025883874
S2P1_10236,2887,3613.8,VEC Progen,S2P1_1,-0.397908225,-5.913087884
S2P1_10238,2948.7,3616,Others,S2P1_1,-3.339822128,-3.404611865
S2P1_10239,2978.4,3614.8,Others,S2P1_1,-3.685691669,-3.805983821
S2P1_10240,2898.3,3615.5,Ducts,S2P1_1,-3.020647838,7.178930721
S2P1_10243,2797.9,3617.3,Acini,S2P1_1,0.668462188,5.080267867
S2P1_10245,2670.2,3617.6,VEC Progen,S2P1_1,-0.204405859,-3.227681676
S2P1_10246,2682.2,3620.5,Fibroblast,S2P1_1,-2.179723098,-3.267356911
S2P1_10247,2756,3618.5,Myoepithelial,S2P1_1,1.473475501,4.233460388
S2P1_10248,2809.1,3617.1,VEC Progen,S2P1_1,-2.326939895,-2.387537757
S2P1_10249,2840.2,3617.9,Others,S2P1_1,-2.835541322,-2.78324751
S2P1_10250,2917.8,3619.8,Ducts,S2P1_1,-2.810813978,7.629513702
S2P1_10252,2944.1,3627.1,VEC Progen,S2P1_1,-0.805283501,-2.839824
S2P1_10253,2874.8,3620.7,LECs,S2P1_1,3.393042967,-0.552251318
S2P1_10255,2927.5,3623.2,Ducts,S2P1_1,-3.485269382,6.42214962
S2P1_10257,2651,3624,Others,S2P1_1,-3.714533641,-2.924084225
S2P1_10258,2884.9,3622.5,Others,S2P1_1,-2.894028738,-2.788493672
S2P1_10259,2868.3,3623.4,LECs,S2P1_1,2.459485338,-0.416176477
S2P1_10261,2693.5,3624.2,Others,S2P1_1,-2.089659765,1.288397989
S2P1_10262,2809.9,3626.8,Fibroblast,S2P1_1,-2.079610899,-3.326747695
S2P1_10263,2830,3625.7,Acini,S2P1_1,-0.971645072,3.957897863
S2P1_10264,2934.4,3625.5,Fibroblast,S2P1_1,-0.147477403,-2.741856614
S2P1_10265,2884.4,3629.8,LECs,S2P1_1,-2.056116893,1.358801445
S2P1_10266,2921.7,3629.1,Ducts,S2P1_1,-3.308270767,5.969127616
S2P1_10269,2659.5,3626.2,VEC Progen,S2P1_1,1.361543164,-3.239682952
S2P1_10270,2865.5,3628.1,Others,S2P1_1,-2.959040954,-2.581993142
S2P1_10271,2655.9,3633.6,Others,S2P1_1,-3.074664905,-2.661552468
S2P1_10272,2680.7,3631.7,Others,S2P1_1,-2.864175871,-2.566283503
S2P1_10273,3042.1,3632,Tc,S2P1_1,-4.376317337,-5.821869889
S2P1_10274,2930.3,3633.4,VEC Progen,S2P1_1,1.336255953,-7.974139252
S2P1_10275,2665.9,3634.2,Others,S2P1_1,-2.208627775,-2.706060687
S2P1_10276,2939.4,3632.7,VEC Progen,S2P1_1,0.249981031,-3.046614924
S2P1_10277,3026.6,3633.2,Tc,S2P1_1,-4.38688977,-5.264167824
S2P1_10279,2767.9,3635.3,LECs,S2P1_1,0.785285339,2.532523117
S2P1_10280,2820.4,3635,Acini,S2P1_1,-1.126864388,5.978040656
S2P1_10281,2862.4,3636.6,Acini,S2P1_1,-1.102786377,3.454415283
S2P1_10282,3034.1,3635.4,Fibroblast,S2P1_1,-2.740644291,-4.508468667
S2P1_10283,2673.3,3639.4,VEC Progen,S2P1_1,0.618677721,-7.232592621
S2P1_10284,2939.4,3638.5,VEC Progen,S2P1_1,0.253665284,-3.0706983
S2P1_10285,2650.6,3640.1,LECs,S2P1_1,-2.609062984,4.311246356
S2P1_10286,2921.8,3639.6,VEC Progen,S2P1_1,-2.560285881,4.23224493
S2P1_10289,3040.8,3641.5,Tc,S2P1_1,-4.311389282,-5.592632332
S2P1_10290,2929.9,3642.9,Acini,S2P1_1,1.185444221,5.421655139
S2P1_10291,3031.7,3640.9,Fibroblast,S2P1_1,-1.09699352,-3.971598664
S2P1_10292,2796.2,3642.7,Acini,S2P1_1,-1.471887186,2.513129196
S2P1_10293,2823.4,3644.5,Acini,S2P1_1,-1.185342386,5.931833229
S2P1_10294,2806.8,3643.5,VEC Progen,S2P1_1,0.615060606,-7.386414567
S2P1_10295,2663.7,3644.7,DC cells,S2P1_1,-0.511108949,-5.200820962
S2P1_10296,2816.2,3646.5,Acini,S2P1_1,-0.92323859,5.95667263
S2P1_10297,2937,3647.6,VEC Progen,S2P1_1,-0.565806105,-2.674083272
S2P1_10298,2654.9,3644.7,Others,S2P1_1,-3.063268497,-2.772841254
S2P1_10300,2916.4,3650.1,LECs,S2P1_1,-0.825103238,2.311223945
S2P1_10301,3034.1,3649.9,Tc,S2P1_1,-4.362511947,-5.537682095
S2P1_10302,2673.3,3647.9,VEC Progen,S2P1_1,0.164344773,-6.15989832
S2P1_10303,2962.1,3648.8,Fibroblast,S2P1_1,-3.309329107,-4.103598633
S2P1_10305,2862.4,3651,Acini,S2P1_1,-1.481664016,5.407501659
S2P1_10306,2814.9,3663.9,Acini,S2P1_1,-1.290055945,5.553523502
S2P1_10307,2654.8,3651,Others,S2P1_1,-2.946169689,-2.916256943
S2P1_10308,2659.8,3652.4,VEC Progen,S2P1_1,1.555601225,-6.739822903
S2P1_10309,2667.9,3650.8,DC cells,S2P1_1,-0.520732358,-5.65867714
S2P1_10312,2887.6,3653.8,Acini,S2P1_1,-0.572946265,3.848964176
S2P1_10313,2804.1,3655.7,Acini,S2P1_1,-1.222010329,3.942234716
S2P1_10314,2935.9,3657,Acini,S2P1_1,1.251967952,5.50211235
S2P1_10315,2897.1,3657.6,VEC Progen,S2P1_1,1.432753072,-6.212399998
S2P1_10317,2751.8,3658.7,Acini,S2P1_1,-1.027762129,3.919308862
S2P1_10319,2798.5,3665.5,Acini,S2P1_1,0.051653848,5.023481807
S2P1_10322,2943.9,3660.8,VEC Progen,S2P1_1,0.318597943,-2.944059887
S2P1_10323,2859.3,3663.1,Acini,S2P1_1,-0.756103947,3.25152584
S2P1_10325,2659.9,3665.5,Fibroblast,S2P1_1,-0.78188534,-3.601278344
S2P1_10326,2904.5,3660.2,LECs,S2P1_1,2.530830309,-0.355691501
S2P1_10327,2649.8,3665.4,Others,S2P1_1,-2.523669794,-2.566335478
S2P1_10328,2772.7,3661.5,LECs,S2P1_1,-0.193578198,4.080994806
S2P1_10329,2913.1,3664.8,Acini,S2P1_1,0.267354742,4.471904239
S2P1_10330,2780.7,3663.2,Acini,S2P1_1,1.086735473,4.249366245
S2P1_10331,2932.4,3664.9,Acini,S2P1_1,1.343319402,4.935832462
S2P1_10332,2926.7,3664,Acini,S2P1_1,-0.153855577,4.939824542
S2P1_10333,2787.6,3667.6,Acini,S2P1_1,-0.938943341,4.512089691
S2P1_10334,2845,3666.8,Acini,S2P1_1,-1.045197799,6.222028217
S2P1_10335,2898.4,3668.6,LECs,S2P1_1,0.144240067,-2.749314347
S2P1_10336,2737.6,3666.2,Acini,S2P1_1,-1.543649032,4.643586597
S2P1_10337,2887,3670.5,Acini,S2P1_1,0.067565456,3.862130365
S2P1_10339,2937.3,3672.7,DC cells,S2P1_1,0.542248914,-2.714219132
S2P1_10340,2747.1,3671.1,LECs,S2P1_1,-0.132329121,2.216110906
S2P1_10341,2776.2,3671.9,LECs,S2P1_1,2.131532714,-1.383679667
S2P1_10342,2924.6,3674.6,Acini,S2P1_1,-0.067524924,5.148188075
S2P1_10343,2726.1,3671.2,Acini,S2P1_1,0.496469267,2.925373992
S2P1_10344,2714.9,3671.5,Acini,S2P1_1,-2.055295065,3.25087162
S2P1_10345,2766.8,3671.9,LECs,S2P1_1,-0.428073719,2.484615287
S2P1_10347,2877.6,3673,Myoepithelial,S2P1_1,1.484709964,4.378343067
S2P1_10348,2913,3675.7,Acini,S2P1_1,-0.475337222,4.747273883
S2P1_10349,2653,3677.3,VEC Progen,S2P1_1,-0.585308864,-5.554985562
S2P1_10350,2738.7,3678,Myoepithelial,S2P1_1,2.706979916,2.399739942
S2P1_10351,2903.8,3680.8,LECs,S2P1_1,-1.683391168,2.120583734
S2P1_10352,2982,3680.9,Tc,S2P1_1,-4.366106823,-5.45263485
S2P1_10353,2768,3680.7,LECs,S2P1_1,-2.583014801,4.37859436
S2P1_10354,2883.7,3680.7,Acini,S2P1_1,0.369996638,4.856101474
S2P1_10355,2730.5,3680.9,Myoepithelial,S2P1_1,1.383269057,1.38114067
S2P1_10356,2778.8,3683.1,Acini,S2P1_1,-0.623863771,5.443714103
S2P1_10359,2813.3,3680.7,Acini,S2P1_1,-1.102917626,5.510755977
S2P1_10360,2865,3679.9,VEC Progen,S2P1_1,-0.533692076,-2.264579573
S2P1_10361,2876.5,3682.6,Myoepithelial,S2P1_1,1.492618487,3.958791694
S2P1_10363,2708.1,3682.9,LECs,S2P1_1,-0.396356359,0.328030682
S2P1_10364,2717.9,3684.6,LECs,S2P1_1,-2.244401529,-1.064315715
S2P1_10365,2934.7,3685.7,Acini,S2P1_1,-0.844668343,3.866290054
S2P1_10367,2974.6,3683.3,Fibroblast,S2P1_1,-3.054841831,-4.743848363
S2P1_10368,2798.4,3686,Acini,S2P1_1,-0.871353343,5.416049442
S2P1_10369,2724.7,3686.9,Fibroblast,S2P1_1,0.89626889,-3.300294438
S2P1_10370,2868.8,3689,Acini,S2P1_1,-0.175259009,5.169326267
S2P1_10371,2824,3688.7,Acini,S2P1_1,-0.248261705,5.251921615
S2P1_10372,2891.4,3685,Others,S2P1_1,-1.768267229,0.993921778
S2P1_10374,2812.4,3688.7,Acini,S2P1_1,-0.743385985,5.47201868
S2P1_10375,2731,3694.8,LECs,S2P1_1,3.87338464,0.281726903
S2P1_10376,2903.4,3694.4,LECs,S2P1_1,-0.253655567,2.152497491
S2P1_10377,2837.9,3691.9,Acini,S2P1_1,-0.21621795,5.101833782
S2P1_10378,2892.1,3693.3,Myoepithelial,S2P1_1,1.029827908,0.884964666
S2P1_10380,2832,3700.8,Acini,S2P1_1,-0.178747788,5.269064865
S2P1_10381,2934.3,3697.3,Acini,S2P1_1,-2.066277578,1.826153359
S2P1_10382,2649.6,3697.4,LECs,S2P1_1,0.087786511,4.371516189
S2P1_10383,2773.3,3699.2,Acini,S2P1_1,0.658023753,4.759977302
S2P1_10384,2972,3695.7,Others,S2P1_1,-4.407344177,-4.143469372
S2P1_10385,2782.9,3697.1,Acini,S2P1_1,-0.822156623,5.775090656
S2P1_10387,2795.1,3698.6,Acini,S2P1_1,-0.309978917,5.467063388
S2P1_10388,2923.7,3704,Acini,S2P1_1,-1.03158684,3.966265401
S2P1_10390,2704,3704.2,Ducts,S2P1_1,-2.945359543,7.34764429
S2P1_10391,2679.3,3700.7,LECs,S2P1_1,1.699154065,2.610190114
S2P1_10394,2737.3,3703.6,Tc,S2P1_1,1.46082227,-3.435837069
S2P1_10395,2871.7,3704.7,Acini,S2P1_1,0.871424214,5.187462768
S2P1_10397,2800.2,3707.3,Acini,S2P1_1,-0.492670252,5.498093566
S2P1_10398,2899.7,3706.9,Acini,S2P1_1,0.16473873,4.12596651
S2P1_10399,2787.2,3708.8,LECs,S2P1_1,0.062235967,3.668727598
S2P1_10400,2726.1,3707.7,Ducts,S2P1_1,-2.449496343,8.225848159
S2P1_10402,2690.2,3709.1,DC cells,S2P1_1,2.536599085,-4.660861054
S2P1_10404,2678,3713.5,Acini,S2P1_1,-0.819727972,3.375189742
S2P1_10405,2747,3708.3,Others,S2P1_1,-0.264598801,4.035872898
S2P1_10406,2958.3,3713,Fibroblast,S2P1_1,-3.508604362,-4.932438889
S2P1_10408,2733.5,3712.8,Ducts,S2P1_1,-2.888639286,6.375356159
S2P1_10409,2743,3717.4,Tc,S2P1_1,0.63854599,-3.122799197
S2P1_10410,2834.9,3715.3,LECs,S2P1_1,0.542914153,5.157796821
