Cell_ID,X,Y,TACIT,Group.x,UMAP1,UMAP2
S5P1_10024,4983.4,6087.9,VEC Progen,S5P1_1,2.225572426,2.081445329
S5P1_10025,4827.7,6088.4,Myoepithelial,S5P1_1,-3.691817921,-1.189090498
S5P1_10026,5059.3,6088.5,Others,S5P1_1,5.093459684,5.311660878
S5P1_10027,4781.2,6083.5,Myoepithelial,S5P1_1,-3.019831579,2.173594348
S5P1_10028,4902,6083.8,Acini,S5P1_1,-6.050960939,-3.947886594
S5P1_10029,5029.3,6085.7,Others,S5P1_1,5.115525801,5.364834897
S5P1_1003,5258,4579.4,Acini,S5P1_1,-5.66992132,-2.574247726
S5P1_10030,4644.9,6084.4,VEC,S5P1_1,7.34117182,-3.701515325
S5P1_10031,4849.3,6088.2,Myoepithelial,S5P1_1,-2.968052786,3.304185979
S5P1_10032,4640.4,6093.9,VEC Progen,S5P1_1,0.77504446,-1.144584306
S5P1_10033,4771.3,6092.9,Acini,S5P1_1,-5.963133257,-1.240949638
S5P1_10034,5012.3,6096.4,Others,S5P1_1,5.535329897,4.905052297
S5P1_10035,4836.2,6096.2,Myoepithelial,S5P1_1,-3.689642351,-1.116821654
S5P1_10036,4897.3,6096,Acini,S5P1_1,-4.868850153,-0.332352437
S5P1_10037,4961.9,6094.1,Acini,S5P1_1,-3.336379927,0.579080932
S5P1_10038,4913.4,6099,Acini,S5P1_1,-4.996156137,-0.494977422
S5P1_10039,4707.8,6094.5,VEC Progen,S5P1_1,1.586012203,1.624996893
S5P1_1004,4941.2,4581,Acini,S5P1_1,-4.637107294,-1.001193114
S5P1_10040,5049.6,6098.8,Others,S5P1_1,5.079393465,5.426662557
S5P1_10041,4861.8,6103.3,VEC Progen,S5P1_1,-0.149607446,3.428326003
S5P1_10042,4598.2,6100,Ducts,S5P1_1,-1.525880735,-2.82494057
S5P1_10043,4741.5,6102,Acini,S5P1_1,-6.634022158,-1.064126738
S5P1_10044,4876.4,6098.8,Myoepithelial,S5P1_1,-3.509586256,2.950692288
S5P1_10045,4771.7,6103.6,Acini,S5P1_1,-3.540997427,-0.694665261
S5P1_10046,4654.2,6101.7,Fibroblast,S5P1_1,7.094245035,-3.577484973
S5P1_10047,5047.8,6110.9,Others,S5P1_1,5.062641699,5.415361993
S5P1_10048,4569.5,6105.3,Ducts,S5P1_1,-0.806007367,-2.630576499
S5P1_10049,4847.9,6105.8,Treg,S5P1_1,-6.979488295,-0.069310536
S5P1_1005,5097.1,4580.8,Treg,S5P1_1,0.637540001,1.895320885
S5P1_10050,4730.6,6109.5,Myoepithelial,S5P1_1,-3.315420788,1.501019112
S5P1_10051,4716.5,6111.8,Acini,S5P1_1,-4.723040503,-1.068324097
S5P1_10052,4884.6,6110.8,Treg,S5P1_1,0.568984527,1.818936102
S5P1_10053,4701.9,6107.6,VEC Progen,S5P1_1,7.742096502,-3.892178186
S5P1_10054,4548,6109.5,VEC Progen,S5P1_1,6.969120581,-1.317566164
S5P1_10055,4795,6108.4,Acini,S5P1_1,-3.671018045,2.213953845
S5P1_10056,4633.2,6109.9,VEC Progen,S5P1_1,0.205843214,-1.754746326
S5P1_10057,5015.2,6111.7,Others,S5P1_1,5.247454721,5.809236638
S5P1_10058,4780.8,6112.5,Acini,S5P1_1,-3.317644756,-3.337293275
S5P1_10059,4651,6118.4,VEC,S5P1_1,7.168092329,-3.584536441
S5P1_1006,5129.4,4585.2,Acini,S5P1_1,-3.838873308,0.876712434
S5P1_10060,4769.3,6118,Acini,S5P1_1,-5.97210161,-3.44169081
S5P1_10061,4834,6113.8,Myoepithelial,S5P1_1,-3.534385603,-0.119315811
S5P1_10062,4669.5,6111.7,Fibroblast,S5P1_1,7.132096369,-3.54574693
S5P1_10063,4859.4,6117.7,VEC Progen,S5P1_1,-0.228230845,3.135415427
S5P1_10064,4602,6116.2,Ducts,S5P1_1,-0.316465747,-2.639237531
S5P1_10065,4975,6112.7,Acini,S5P1_1,-5.921801012,-2.478886731
S5P1_10066,4694.6,6116.6,Myoepithelial,S5P1_1,0.065056298,3.869950644
S5P1_10067,4788,6121.3,Acini,S5P1_1,-3.47579376,-4.087119945
S5P1_10068,4817.9,6115,Myoepithelial,S5P1_1,-2.840290707,2.090087048
S5P1_10069,4845.3,6119.9,Acini,S5P1_1,-4.652279776,-1.411989339
S5P1_1007,4915,4580.8,Acini,S5P1_1,-6.725035589,-2.50351847
S5P1_10070,4665.4,6124.9,Fibroblast,S5P1_1,8.223610479,-3.851266988
S5P1_10071,4570.1,6122.9,Ducts,S5P1_1,0.01475979,-2.167584785
S5P1_10072,5031.6,6122.8,Others,S5P1_1,5.075191576,5.484623544
S5P1_10073,4984.5,6126.6,VEC Progen,S5P1_1,1.680029709,2.857429616
S5P1_10074,4629.6,6128.2,VEC Progen,S5P1_1,0.745360751,-1.17009414
S5P1_10075,4854.1,6132.6,Acini,S5P1_1,-3.864798229,-2.443094142
S5P1_10076,5021.3,6127.8,Others,S5P1_1,5.145298082,5.521146409
S5P1_10077,4578.2,6129.4,Ducts,S5P1_1,0.466886211,-2.467103608
S5P1_10078,4591.3,6129.9,Ducts,S5P1_1,-0.46286146,-2.569727786
S5P1_10079,5010.4,6133.8,Others,S5P1_1,5.78277548,3.311550967
S5P1_1008,4987.2,4582.8,Acini,S5P1_1,-6.35367481,-1.284534104
S5P1_10080,4690.2,6134.1,Myoepithelial,S5P1_1,-0.890640717,2.293794743
S5P1_10081,4721.9,6131.9,Myoepithelial,S5P1_1,-3.705299538,1.081810347
S5P1_10082,4647.8,6134.7,Fibroblast,S5P1_1,7.564022142,-4.253742107
S5P1_10083,4661.1,6132.7,VEC,S5P1_1,6.593885977,-2.840403207
S5P1_10084,4966.5,6130.6,Treg,S5P1_1,-6.152523916,1.2616949
S5P1_10085,4876.6,6129.9,Myoepithelial,S5P1_1,-4.90707485,-0.828675159
S5P1_10086,4907.4,6131.6,Myoepithelial,S5P1_1,-3.714431923,-0.474230178
S5P1_10087,4735.7,6134.7,Acini,S5P1_1,-5.722812098,0.057689689
S5P1_10088,5031,6140.7,Others,S5P1_1,5.092744906,5.29058849
S5P1_10089,4819.4,6137.3,Acini,S5P1_1,-5.14166395,-3.997190126
S5P1_1009,5046.1,4580.9,Acini,S5P1_1,-3.901445549,2.402530543
S5P1_10090,4580.6,6142.7,VEC Progen,S5P1_1,0.66612025,-1.251545199
S5P1_10091,4924.8,6136.6,Myoepithelial,S5P1_1,-3.914213341,0.955458872
S5P1_10092,4621,6140.9,Fibroblast,S5P1_1,4.61870249,1.196109883
S5P1_10093,4988.2,6141.4,Fibroblast,S5P1_1,6.175108034,2.329333894
S5P1_10094,4957.7,6141.2,Acini,S5P1_1,-5.500962179,1.881994001
S5P1_10095,4760.9,6136.2,Acini,S5P1_1,-6.437144201,-1.104575999
S5P1_10096,4876.5,6143.6,Myoepithelial,S5P1_1,-2.129541557,0.710425548
S5P1_10097,4664.1,6142.3,VEC,S5P1_1,6.318481524,-2.604872354
S5P1_10098,4940.3,6139.3,Myoepithelial,S5P1_1,-1.75732879,3.937882535
S5P1_10099,4645.1,6142.5,Fibroblast,S5P1_1,7.595733721,-4.276737579
S5P1_101,4556.7,4823.2,Fibroblast,S5P1_1,7.033589441,1.439307444
S5P1_1010,5154.8,4588.9,Acini,S5P1_1,-4.777221601,1.340320579
S5P1_10100,4747.2,6142.6,Acini,S5P1_1,-4.607891005,-1.165224083
S5P1_10101,4974.9,6143,Others,S5P1_1,0.433001447,2.172297828
S5P1_10102,4770.9,6143.8,Treg,S5P1_1,-6.707157534,0.249738089
S5P1_10103,4896.4,6146.2,Acini,S5P1_1,-4.454396646,-1.824862369
S5P1_10104,4933.5,6147.7,Fibroblast,S5P1_1,7.48081072,-0.467453547
S5P1_10105,4640.2,6147.3,VEC Progen,S5P1_1,7.238102514,-3.900908836
S5P1_10106,4980,6155.2,Fibroblast,S5P1_1,9.016755659,1.570555798
S5P1_10107,4734.6,6151.6,Myoepithelial,S5P1_1,-0.202810373,3.389469497
S5P1_10108,4705.5,6146.9,Acini,S5P1_1,-4.9398431,-0.562751927
S5P1_10109,4563.8,6146.8,VEC Progen,S5P1_1,6.163463194,1.769299976
S5P1_1011,4797.2,4585,Others,S5P1_1,7.896815378,-5.164098628
S5P1_10110,4884.1,6154.2,Acini,S5P1_1,-2.84380905,-2.045567759
S5P1_10111,4650.4,6152,Others,S5P1_1,5.7659746,5.846992604
S5P1_10112,4662.7,6152.8,VEC,S5P1_1,6.191955645,-2.610318311
S5P1_10113,4766.4,6151.9,VEC Progen,S5P1_1,1.809197504,2.532130591
S5P1_10114,4968.2,6154.1,Treg,S5P1_1,0.408490259,2.137906424
S5P1_10115,4924.5,6153.4,Myoepithelial,S5P1_1,-2.246249359,2.971811406
S5P1_10116,5012.7,6151.7,Others,S5P1_1,7.540713388,-3.113240369
S5P1_10117,4760.4,6158,Acini,S5P1_1,-3.648225944,-1.385308512
S5P1_10118,4950.5,6155.3,VEC Progen,S5P1_1,0.604171772,2.28578078
S5P1_10119,4995.7,6155.4,Fibroblast,S5P1_1,7.915244181,-3.810775884
S5P1_1012,4900,4585.2,VEC Progen,S5P1_1,8.323115904,-3.093360551
S5P1_10120,4639.4,6158.5,Tc,S5P1_1,7.183641989,-3.772887595
S5P1_10121,4937.8,6154.8,Myoepithelial,S5P1_1,-1.464753788,2.422808282
S5P1_10122,4784.5,6152,Acini,S5P1_1,-4.651031416,0.542631976
S5P1_10123,4565.2,6160.7,Fibroblast,S5P1_1,6.689763147,-0.572400965
S5P1_10124,4700.2,6157,VEC Progen,S5P1_1,-0.181135129,3.951539151
S5P1_10125,4659.5,6162,VEC,S5P1_1,5.269916613,-2.122647174
S5P1_10126,4840.9,6155,Myoepithelial,S5P1_1,-2.618792456,2.782100551
S5P1_10127,4691.5,6156.5,Myoepithelial,S5P1_1,-2.043434542,1.18564748
S5P1_10128,4546.4,6159,VEC Progen,S5P1_1,1.663126666,2.543799035
S5P1_10129,4681.9,6157.4,VEC Progen,S5P1_1,-1.686472815,2.039871566
S5P1_1013,4873.3,4584.6,Fibroblast,S5P1_1,6.802317698,-1.359367855
S5P1_10130,4649.2,6160.3,Others,S5P1_1,5.739563543,5.991476647
S5P1_10131,4710.8,6158.7,Acini,S5P1_1,-5.426086824,0.436542742
S5P1_10132,4928.5,6165.1,Myoepithelial,S5P1_1,-3.748021524,-1.360446222
S5P1_10133,4774.9,6160.5,Myoepithelial,S5P1_1,-1.611865085,4.416350476
S5P1_10134,4718.8,6162.2,Ducts,S5P1_1,-3.28728215,-1.573240169
S5P1_10135,5016.6,6168.8,Others,S5P1_1,5.186630327,5.328793637
S5P1_10136,4698.6,6167.5,Myoepithelial,S5P1_1,-2.115541618,2.597047679
S5P1_10137,4751.4,6164.4,Myoepithelial,S5P1_1,-3.347803753,-1.360474713
S5P1_10138,4800.1,6164.7,LECs,S5P1_1,-2.745890301,-1.563298352
S5P1_10139,4940.3,6166.4,Acini,S5P1_1,-4.852917116,-4.753548511
S5P1_1014,5357.4,4578.4,Ducts,S5P1_1,-1.697601121,-2.917335637
S5P1_10140,4963.7,6164.2,VEC Progen,S5P1_1,4.82296427,3.115750901
S5P1_10141,4851.6,6165.6,LECs,S5P1_1,-1.258373898,4.80781471
S5P1_10142,4903.6,6162,Myoepithelial,S5P1_1,-2.077429932,0.718557052
S5P1_10143,5000.3,6172.9,Others,S5P1_1,6.584791739,-0.309582673
S5P1_10144,5246,6164.7,Others,S5P1_1,8.795243818,-0.353747048
S5P1_10145,4708.4,6166.1,VEC Progen,S5P1_1,-1.088300627,4.908774964
S5P1_10146,4787.7,6171.7,Myoepithelial,S5P1_1,-1.829470437,3.153755299
S5P1_10147,4644.2,6166.2,Others,S5P1_1,5.717618067,5.980414502
S5P1_10148,4653.6,6171.1,Fibroblast,S5P1_1,5.936959345,-2.288456329
S5P1_10149,4866.2,6162.3,DC cells,S5P1_1,-0.872711938,3.959682099
S5P1_1015,5033,4584.6,Acini,S5P1_1,-6.989733618,-1.467103251
S5P1_10150,4731,6168.6,Ducts,S5P1_1,0.319707204,-2.057128318
S5P1_10151,4635,6171.4,VEC Progen,S5P1_1,6.431637365,-2.450892099
S5P1_10152,4743.3,6169.6,VEC Progen,S5P1_1,0.365507919,4.062637441
S5P1_10153,4947.9,6169.5,Myoepithelial,S5P1_1,-2.986578625,-1.17937053
S5P1_10154,4778.2,6168.8,LECs,S5P1_1,-1.892167609,1.308874123
S5P1_10155,4885.7,6166.6,Myoepithelial,S5P1_1,-2.171104114,1.040660135
S5P1_10156,4580.1,6167.4,Fibroblast,S5P1_1,7.819615919,-3.286017068
S5P1_10157,5031.6,6169.9,Others,S5P1_1,5.092461664,5.305266015
S5P1_10158,4672.8,6169.5,Myoepithelial,S5P1_1,-1.984244745,1.368577115
S5P1_10159,4835.8,6175.2,Acini,S5P1_1,-3.538263243,-3.902318366
S5P1_1016,5172.9,4588,Acini,S5P1_1,-7.00590555,-2.501311906
S5P1_10160,4874.8,6174,Acini,S5P1_1,-3.43533818,-3.180645354
S5P1_10161,4973.9,6174.6,Others,S5P1_1,-4.954249304,1.449833028
S5P1_10162,4770.7,6170.6,Myoepithelial,S5P1_1,-2.125422876,4.196346871
S5P1_10163,4911.3,6172,Myoepithelial,S5P1_1,-3.816529196,-2.164017089
S5P1_10164,4567.3,6176.2,VEC Progen,S5P1_1,8.263791639,0.494353823
S5P1_10165,4862.7,6176.1,Acini,S5P1_1,-3.358690899,-3.605609305
S5P1_10166,4762.2,6174.8,Myoepithelial,S5P1_1,-3.370954435,3.130667321
S5P1_10167,4779.6,6178.6,Myoepithelial,S5P1_1,-1.932849329,3.285525433
S5P1_10168,4887.8,6176.2,DC cells,S5P1_1,-1.310444396,4.078962438
S5P1_10169,4708.4,6177.1,Myoepithelial,S5P1_1,-1.915011447,1.546186797
S5P1_1017,5304.8,4581.7,Acini,S5P1_1,-2.411090296,-3.505999692
S5P1_10170,4958.4,6178.7,Others,S5P1_1,1.65153547,2.449644439
S5P1_10171,4946.1,6177.8,Acini,S5P1_1,-4.472364347,-3.192319759
S5P1_10172,4690.2,6177.2,Myoepithelial,S5P1_1,-2.259879511,1.135980956
S5P1_10173,4898.8,6181.2,Acini,S5P1_1,-4.780547541,-4.039060243
S5P1_10174,4578.7,6179.1,VEC Progen,S5P1_1,8.677305777,-0.741450973
S5P1_10175,4589.9,6179.1,VEC Progen,S5P1_1,6.671026785,-1.738108404
S5P1_10176,4627.9,6181.5,VEC Progen,S5P1_1,6.824679453,-2.568896897
S5P1_10177,4676,6181.7,Myoepithelial,S5P1_1,-0.960660558,3.860215299
S5P1_10178,4643.7,6181.1,Others,S5P1_1,5.625644285,6.175542466
S5P1_10179,4772.3,6183.4,Myoepithelial,S5P1_1,-1.5759813,4.376246087
S5P1_1018,4754,4580.3,Others,S5P1_1,7.69074114,-3.32115186
S5P1_10180,4614.4,6180.4,Fibroblast,S5P1_1,8.993289549,-0.379632004
S5P1_10181,4720.2,6184.6,Acini,S5P1_1,-1.431339901,-2.116846927
S5P1_10182,4655.3,6185.9,VEC Progen,S5P1_1,5.934322435,-1.313018211
S5P1_10183,4884.6,6186.1,Acini,S5P1_1,-4.534013193,-4.735710986
S5P1_10184,4558,6183.9,VEC Progen,S5P1_1,-0.037454735,2.982122533
S5P1_10185,4852.3,6184.8,Myoepithelial,S5P1_1,-1.66516022,4.337137334
S5P1_10186,4744.6,6182.9,Ducts,S5P1_1,0.426062364,-1.617308505
S5P1_10187,5042.2,6186,Others,S5P1_1,5.089688856,5.318152062
S5P1_10188,4753,6187.7,Ducts,S5P1_1,0.567002434,-2.112054475
S5P1_10189,4948.2,6185.5,Myoepithelial,S5P1_1,-1.888225716,4.68170654
S5P1_1019,5352.1,4581.5,Acini,S5P1_1,-2.41901819,-3.460906871
S5P1_10190,4966.3,6188.6,Acini,S5P1_1,-6.433538835,-3.999653705
S5P1_10191,4763.8,6191.3,Ducts,S5P1_1,0.433250655,-2.052401789
S5P1_10192,4939.6,6185.6,Myoepithelial,S5P1_1,-3.399787109,-1.22402025
S5P1_10193,4914.2,6186.7,Acini,S5P1_1,-4.907164019,-5.052677043
S5P1_10194,4928.9,6189.6,Acini,S5P1_1,-5.047275465,-5.077763923
S5P1_10195,4695.9,6191.6,Myoepithelial,S5P1_1,-1.633508366,4.397095792
S5P1_10196,4578.1,6192.4,Fibroblast,S5P1_1,7.770761091,-0.478863962
S5P1_10197,4785.9,6188.9,Acini,S5P1_1,-2.889278572,-1.65076185
S5P1_10198,4612,6194.2,VEC Progen,S5P1_1,8.646662314,-3.518828281
S5P1_10199,4671.2,6194.9,Myoepithelial,S5P1_1,-2.295569818,-0.496171601
S5P1_102,4498.2,4827.2,Acini,S5P1_1,-5.529616278,1.81610059
S5P1_1020,5368.5,4587.5,Ducts,S5P1_1,-0.375725102,-2.254826673
S5P1_10200,4871.6,6194.6,Acini,S5P1_1,-3.491404694,-2.344117768
S5P1_10201,4628.5,6194.4,LECs,S5P1_1,5.604067881,6.161149136
S5P1_10202,4952.4,6196.3,Myoepithelial,S5P1_1,-3.462295931,1.135977022
S5P1_10203,4937.4,6196.6,Acini,S5P1_1,-4.948721807,-2.244868167
S5P1_10204,5019.9,6194.2,Others,S5P1_1,5.568137247,4.615202538
S5P1_10205,4792.2,6195.4,Myoepithelial,S5P1_1,-2.540388029,1.222017996
S5P1_10206,4829.6,6196.6,Myoepithelial,S5P1_1,-2.825027864,0.823012642
S5P1_10207,4858.9,6199.8,Myoepithelial,S5P1_1,-1.223837536,3.669023625
S5P1_10208,4750.2,6199.3,Fibroblast,S5P1_1,8.114769537,-3.563261159
S5P1_10209,4895.8,6196.5,Acini,S5P1_1,-5.128914278,-4.588622935
S5P1_1021,5391.8,4585.8,VEC Progen,S5P1_1,6.791908819,-1.503428944
S5P1_10210,4910.5,6201.3,Acini,S5P1_1,-5.302059095,-3.50298632
S5P1_10211,4766.1,6203.4,VEC Progen,S5P1_1,5.147226889,0.871846072
S5P1_10212,4971.7,6205.2,Acini,S5P1_1,-3.587921064,-2.593085893
S5P1_10213,4734.8,6203.4,Acini,S5P1_1,-2.907017153,0.685585908
S5P1_10214,4849.5,6203.8,Myoepithelial,S5P1_1,-3.44840638,0.211358718
S5P1_10215,4802.6,6203.4,Myoepithelial,S5P1_1,-2.474661272,2.91437184
S5P1_10216,4568.6,6204.4,Myoepithelial,S5P1_1,-1.946477693,3.890934579
S5P1_10217,4942.2,6210,Myoepithelial,S5P1_1,-3.814106148,0.608184211
S5P1_10218,4784,6204.8,VEC Progen,S5P1_1,6.416988928,-0.477789797
S5P1_10219,5020.9,6212.5,Others,S5P1_1,5.088669378,5.443046204
S5P1_1022,5267.6,4587,Fibroblast,S5P1_1,7.911621172,-4.796456702
S5P1_10220,4892.6,6209.5,Myoepithelial,S5P1_1,-2.830584209,2.02591335
S5P1_10221,4624.3,6207.6,VEC Progen,S5P1_1,8.111948568,-1.525752075
S5P1_10222,4746.9,6210.3,VEC Progen,S5P1_1,4.987988073,1.036649219
S5P1_10223,4600.7,6209.7,Myoepithelial,S5P1_1,-0.979275864,2.138183705
S5P1_10224,4794.8,6211.1,VEC Progen,S5P1_1,1.740715105,1.938529603
S5P1_10225,4829.7,6209.2,Fibroblast,S5P1_1,7.207694132,-1.920461901
S5P1_10226,4668.2,6209.8,Treg,S5P1_1,-3.024649542,-2.07408429
S5P1_10227,4686.2,6208.6,Myoepithelial,S5P1_1,-2.275083464,0.797788791
S5P1_10228,4766.6,6213.7,Fibroblast,S5P1_1,7.708238203,-0.494565286
S5P1_10229,4845,6212.4,Myoepithelial,S5P1_1,-3.715073746,-0.29195007
S5P1_1023,5321.8,4586.1,Acini,S5P1_1,-5.107402246,-3.669119485
S5P1_10230,4563.4,6214.4,Myoepithelial,S5P1_1,-2.042866867,4.223867528
S5P1_10231,4915.4,6211.7,Myoepithelial,S5P1_1,-3.35880224,1.203341476
S5P1_10232,4586.3,6216.2,Treg,S5P1_1,-3.607441585,2.573241345
S5P1_10233,4633.2,6213.2,Fibroblast,S5P1_1,6.172539789,-2.141120322
S5P1_10234,4778,6214.5,VEC Progen,S5P1_1,5.353537161,1.330972187
S5P1_10235,4706.7,6210.8,Acini,S5P1_1,-3.768351,-2.180103191
S5P1_10236,4788.3,6215.9,VEC Progen,S5P1_1,1.400561411,2.933125369
S5P1_10237,4755,6217.3,VEC Progen,S5P1_1,6.391353209,-0.630570837
S5P1_10238,4829,6216.9,Fibroblast,S5P1_1,8.136968214,-3.133526214
S5P1_10239,4651.2,6218.4,VEC,S5P1_1,6.52393635,0.030897036
S5P1_1024,4922.6,4587.1,Acini,S5P1_1,-6.108185213,-2.945090421
S5P1_10240,4842.6,6221.7,Myoepithelial,S5P1_1,-1.961254757,2.164119117
S5P1_10241,4922.1,6221,Others,S5P1_1,-4.823612612,1.822124116
S5P1_10242,4638.8,6222.5,Fibroblast,S5P1_1,8.195725042,-1.950954922
S5P1_10243,4724.4,6219.2,Acini,S5P1_1,-4.617628973,-2.991256126
S5P1_10244,4672.5,6221.4,VEC Progen,S5P1_1,0.60486104,3.666076772
S5P1_10245,4697.1,6220.9,Acini,S5P1_1,-2.713384073,2.787325971
S5P1_10246,4809.7,6218.7,VEC Progen,S5P1_1,0.002725527,0.977193109
S5P1_10247,4864.5,6216.3,Acini,S5P1_1,-5.811775606,-0.146985859
S5P1_10248,4548.3,6225.1,Myoepithelial,S5P1_1,-2.37614743,1.017904989
S5P1_10249,4822.9,6222.9,Fibroblast,S5P1_1,7.959317762,-2.569246657
S5P1_1025,4818.6,4593.3,Fibroblast,S5P1_1,7.808520872,-4.661159881
S5P1_10250,4684.6,6224.3,Acini,S5P1_1,-2.209900539,2.488368146
S5P1_10251,4742.9,6221.2,Myoepithelial,S5P1_1,-2.369074028,1.711776606
S5P1_10252,4705.3,6228.3,Acini,S5P1_1,-3.315480869,-0.850206204
S5P1_10253,4770.9,6223.2,Fibroblast,S5P1_1,8.678697187,-0.676513978
S5P1_10254,4880.6,6226.1,Myoepithelial,S5P1_1,-3.36809985,2.313650481
S5P1_10255,4564.1,6226.4,Myoepithelial,S5P1_1,-2.867681187,2.735221974
S5P1_10256,4789.9,6226.2,Acini,S5P1_1,-4.284998815,-0.332000174
S5P1_10257,4618.8,6228.1,VEC Progen,S5P1_1,1.579698641,2.774944894
S5P1_10258,4663.7,6232.3,VEC,S5P1_1,6.530662615,-0.694695361
S5P1_10259,4743.4,6232,Acini,S5P1_1,-5.762305658,-0.822160192
S5P1_1026,4956.2,4586.3,Acini,S5P1_1,-4.753816526,-1.784610398
S5P1_10260,4867,6232.7,Others,S5P1_1,-3.549151342,3.225019566
S5P1_10261,4986.4,6225,Acini,S5P1_1,-3.938767832,-2.394886382
S5P1_10262,4756.2,6231.6,VEC Progen,S5P1_1,6.377500135,-0.992728181
S5P1_10263,4764.2,6229.9,VEC Progen,S5P1_1,6.415871222,-1.083720573
S5P1_10264,4931,6231.9,Others,S5P1_1,-1.737059515,3.231769196
S5P1_10265,4773.2,6230.6,Treg,S5P1_1,1.233179886,1.931621901
S5P1_10266,4854.6,6234,Myoepithelial,S5P1_1,-2.545673769,3.193928353
S5P1_10267,4834.9,6235.2,Fibroblast,S5P1_1,7.399680693,-2.59642113
S5P1_10268,4579.5,6229.6,Myoepithelial,S5P1_1,-3.089232605,3.396401278
S5P1_10269,4713.2,6235.3,Acini,S5P1_1,-3.333849829,1.949838511
S5P1_1027,5046.4,4593.3,Acini,S5P1_1,-6.288124006,1.340436093
S5P1_10270,4814.5,6235.6,Acini,S5P1_1,-1.625446837,2.1324917
S5P1_10271,4683.8,6235.5,Acini,S5P1_1,-3.024556559,1.958507888
S5P1_10272,4976.1,6233.4,Acini,S5P1_1,-3.920051496,-3.34827555
S5P1_10273,4793.9,6237.1,Myoepithelial,S5P1_1,-1.901986044,4.247349374
S5P1_10274,5005.6,6233.9,Others,S5P1_1,7.238196451,-2.618734725
S5P1_10275,4778,6236.5,Acini,S5P1_1,-0.112249043,2.045367829
S5P1_10276,4628.5,6239.4,Fibroblast,S5P1_1,4.828001101,0.95625817
S5P1_10277,4732.4,6240,Myoepithelial,S5P1_1,-3.195169609,-0.068396315
S5P1_10278,4717.9,6245.5,Acini,S5P1_1,-3.210186642,3.00481712
S5P1_10279,4759.9,6243.1,VEC,S5P1_1,6.577203352,-1.104942449
S5P1_1028,5283.4,4592.1,VEC Progen,S5P1_1,6.794109423,-2.81993831
S5P1_10280,4983.2,6247.9,Others,S5P1_1,-2.446494978,-0.616947122
S5P1_10281,4803.3,6242.5,Myoepithelial,S5P1_1,-1.520932954,4.828425042
S5P1_10282,4555.1,6247,Acini,S5P1_1,-2.472541492,-0.915262886
S5P1_10283,4777.5,6250.8,VEC Progen,S5P1_1,6.937254507,-1.850833543
S5P1_10284,4920.3,6246.4,Acini,S5P1_1,-5.159526747,1.456379883
S5P1_10285,4939.5,6244.5,Acini,S5P1_1,-4.539928358,-2.561372169
S5P1_10286,4768.9,6249.8,VEC Progen,S5P1_1,6.690317709,-1.510214575
