Cell_ID,X,Y,TACIT,Group.x,UMAP1,UMAP2
S6P1b_10073,4636.8,9146.5,Myoepithelial,S6P1b,-0.249459085,-1.894504117
S6P1b_10074,4277.1,9142.2,Acini,S6P1b,5.301404538,-3.789670991
S6P1b_10075,4432.8,9149.5,Fibroblast,S6P1b,-3.422449288,2.318916274
S6P1b_10076,4579.8,9145.8,Ducts,S6P1b,4.830485883,-2.964895295
S6P1b_10077,4111,9143.6,Acini,S6P1b,1.967887702,-5.506804513
S6P1b_10078,4240.3,9148.4,Ducts,S6P1b,3.931639018,2.488992882
S6P1b_10079,4711.9,9145.2,Fibroblast,S6P1b,-2.644151864,-0.560037422
S6P1b_10080,4530.5,9152.7,Fibroblast,S6P1b,-6.767232833,2.830077363
S6P1b_10081,3989.2,9149.4,Others,S6P1b,-2.715600428,-5.02836709
S6P1b_10082,4250,9149.7,Ducts,S6P1b,5.818144384,0.170980824
S6P1b_10083,4126.1,9151.6,Ducts,S6P1b,8.565428796,2.992521954
S6P1b_10084,4232,9152.8,Acini,S6P1b,5.357716146,-2.157909917
S6P1b_10085,4627.1,9150.3,Acini,S6P1b,-1.913583217,-4.992600965
S6P1b_10086,4326.2,9149.3,Acini,S6P1b,5.380539479,-3.509076404
S6P1b_10087,4616.3,9147.1,Acini,S6P1b,-2.203951773,-4.976992177
S6P1b_10088,4304.9,9150.4,Acini,S6P1b,7.276451173,-0.851020562
S6P1b_10089,4687,9148.3,Acini,S6P1b,-2.616113362,-5.780645418
S6P1b_10090,4273.1,9151.9,Acini,S6P1b,6.365920129,-3.072388934
S6P1b_10091,4357,9151.3,Acini,S6P1b,4.752490106,-1.780323076
S6P1b_10092,4473.5,9146.2,Fibroblast,S6P1b,-8.265151915,-0.971246886
S6P1b_10093,4495.8,9148.7,Myoepithelial,S6P1b,1.003097119,-1.403084087
S6P1b_10094,4484.8,9151.8,Ducts,S6P1b,3.447913232,-3.585763263
S6P1b_10095,4061.8,9152.9,Fibroblast,S6P1b,-2.958482919,2.361748887
S6P1b_10096,4101.8,9153,Acini,S6P1b,6.592320981,-2.254607486
S6P1b_10097,4603.4,9150.1,Acini,S6P1b,3.148726049,-4.937562036
S6P1b_10098,4591.7,9151.8,Acini,S6P1b,6.39292151,-2.649497079
S6P1b_10099,4341.1,9157,Acini,S6P1b,7.510269704,-0.49025284
S6P1b_10100,4203.1,9152.7,Acini,S6P1b,6.749305787,-2.386552381
S6P1b_10101,4460.4,9152.9,Fibroblast,S6P1b,-7.82408422,0.407926691
S6P1b_10102,4478.6,9156.9,Ducts,S6P1b,4.656406465,-0.876645254
S6P1b_10103,4700.6,9154,Acini,S6P1b,0.797091308,-4.697191762
S6P1b_10104,4290.9,9156.6,Acini,S6P1b,-0.943432507,-1.353602814
S6P1b_10105,4264.6,9154.5,Acini,S6P1b,-1.220133839,-5.773206281
S6P1b_10106,4425.6,9158.8,Acini,S6P1b,2.742585006,-4.825311708
S6P1b_10107,4569.6,9157.4,Fibroblast,S6P1b,-5.810080943,4.719882918
S6P1b_10108,4688.2,9159,Myoepithelial,S6P1b,0.952466371,0.555163932
S6P1b_10109,4621.1,9161.2,Acini,S6P1b,0.336871418,-4.261249112
S6P1b_10110,4717.1,9157.9,Fibroblast,S6P1b,-7.527716098,1.65745802
S6P1b_10111,4470,9158.4,Fibroblast,S6P1b,-3.020400224,4.42471118
S6P1b_10112,4074.6,9156.3,Acini,S6P1b,7.447849336,0.123563472
S6P1b_10113,4582.5,9157.5,Fibroblast,S6P1b,-3.644306598,4.083178235
S6P1b_10114,4706.9,9158.8,Others,S6P1b,-3.377450881,-3.224982786
S6P1b_10115,4059.3,9163.2,Acini,S6P1b,-1.422018347,-5.156374978
S6P1b_10116,4140.5,9156.9,Fibroblast,S6P1b,-3.179393706,-1.509344029
S6P1b_10117,4610.1,9162.5,Others,S6P1b,1.613009873,-4.176353025
S6P1b_10118,4680.1,9157.4,Acini,S6P1b,2.545891585,-4.402320909
S6P1b_10119,4501,9160.6,Ducts,S6P1b,7.401749196,0.480606777
S6P1b_10120,4237,9162.8,Myoepithelial,S6P1b,1.800895395,-0.777894544
S6P1b_10121,4330.6,9164,Acini,S6P1b,-0.75137454,-5.670136022
S6P1b_10122,4394.4,9159.1,Acini,S6P1b,-2.737077889,-5.801806497
S6P1b_10123,4249.9,9162.1,Acini,S6P1b,0.915078404,-3.303306388
