Cell_ID,X,Y,TACIT,Group.x,UMAP1,UMAP2
S3P1_16546,3912.6,5919.4,Others,S3P1_2,5.748563107,-3.784628202
S3P1_16547,3996.2,5916.1,Others,S3P1_2,3.162951287,-1.607400586
S3P1_16548,3987.3,5918.3,Fibroblast,S3P1_2,-7.13632888,1.27280898
S3P1_16549,3942.1,5921.4,VEC,S3P1_2,0.477036532,-2.007941414
S3P1_16550,3929.3,5920.2,Others,S3P1_2,-6.631915752,0.600616287
S3P1_16551,3956.2,5925.3,Acini,S3P1_2,8.612621125,2.094420622
S3P1_16552,3815.9,5926.6,Others,S3P1_2,-4.951602642,-6.353554298
S3P1_16553,3922.7,5929.7,Others,S3P1_2,7.722421464,-2.418100406
S3P1_16554,4001.1,5924.7,Fibroblast,S3P1_2,-7.69544429,1.970005702
S3P1_16555,4018.1,5924.2,Acini,S3P1_2,2.841223296,-4.762527038
S3P1_16556,4009.8,5925.3,Others,S3P1_2,0.181185495,-2.283091594
S3P1_16557,4026.6,5924.8,Acini,S3P1_2,5.609743413,-0.493151356
S3P1_16558,3994.6,5929.9,Fibroblast,S3P1_2,-7.730719749,-1.189132143
S3P1_16559,3940.3,5932.2,Others,S3P1_2,3.521869954,-1.110557009
S3P1_16560,4042.3,5931.1,Tc,S3P1_2,2.190820511,-3.409961749
S3P1_16561,4006.6,5934.1,Others,S3P1_2,1.004969534,-1.109048416
S3P1_16562,4018.2,5934.1,Others,S3P1_2,2.735134657,-2.717750837
S3P1_16563,4032.2,5935.3,VEC,S3P1_2,0.00801618,-2.071952869
S3P1_16564,3930.8,5939.3,Myoepithelial,S3P1_2,5.090480145,-3.905619193
S3P1_16565,3967.7,5938.8,VEC,S3P1_2,7.87969714,0.810435067
S3P1_16566,3995.9,5940.2,VEC,S3P1_2,-8.573827926,-0.181033228
S3P1_16567,4039.4,5940.1,LECs,S3P1_2,2.383900698,-2.621253301
S3P1_16568,3800.3,5938.6,Others,S3P1_2,-4.913677398,-6.300177146
S3P1_16569,3950.1,5939.6,Acini,S3P1_2,8.939987,1.169300746
S3P1_16570,4012.8,5941.1,Others,S3P1_2,0.14502437,-2.25563698
S3P1_16571,3791.6,5943.1,Others,S3P1_2,-4.646281425,-6.498702098
S3P1_16572,3841.2,5942.5,Others,S3P1_2,-0.268960509,-1.890674402
S3P1_16573,3940.9,5948.4,Others,S3P1_2,3.228426751,-4.600736667
S3P1_16574,4042.6,5948.5,Others,S3P1_2,3.377405938,-0.688041438
S3P1_16575,3782.7,5951.8,Others,S3P1_2,-4.694227401,-6.448155929
S3P1_16576,4031.5,5950.6,Fibroblast,S3P1_2,-7.779000465,0.528618942
S3P1_16577,3948.5,5955.8,Others,S3P1_2,4.685141381,-4.114629795
S3P1_16578,4002.3,5952.2,Myoepithelial,S3P1_2,6.39257079,-1.399072339
S3P1_16579,3864.8,5951.7,Others,S3P1_2,3.003053006,-4.766393711
S3P1_16580,3879.3,5948.2,Others,S3P1_2,4.287549313,-4.334301998
S3P1_16581,3821.1,5952,Others,S3P1_2,1.441358384,-0.946248402
S3P1_16582,3890.1,5950.2,Others,S3P1_2,6.038928803,-3.007830669
S3P1_16583,3976.2,5956.8,VEC,S3P1_2,8.382287797,-0.735822488
S3P1_16584,3853.1,5955.7,Others,S3P1_2,0.33434334,-1.926865627
S3P1_16585,3961.3,5954.5,VEC,S3P1_2,-8.298560325,0.768668841
S3P1_16586,3831.6,5957.2,Others,S3P1_2,4.417645749,-3.619234611
S3P1_16587,3901,5957.6,Acini,S3P1_2,7.377309617,-2.240545083
S3P1_16588,4028.5,5958,VEC,S3P1_2,1.877916153,-3.161159803
S3P1_16589,3845.7,5961.9,Myoepithelial,S3P1_2,3.405533846,-4.656745483
S3P1_16590,3872.8,5963,Others,S3P1_2,7.852829274,-2.368610193
S3P1_16591,3882,5965.4,Others,S3P1_2,5.062759694,-4.021648694
S3P1_16592,3990.2,5961.7,VEC,S3P1_2,8.005447205,-0.590296973
S3P1_16593,3966.9,5965.3,VEC,S3P1_2,8.471467789,-0.763809551
S3P1_16594,3836.6,5965.8,Myoepithelial,S3P1_2,3.107675847,-4.692494441
S3P1_16595,4036,5963.1,Others,S3P1_2,1.879578646,-3.099295904
S3P1_16596,3809.3,5960.8,Others,S3P1_2,1.004904088,-1.586569358
S3P1_16597,3952.4,5967.7,Others,S3P1_2,4.51219302,-4.274006893
S3P1_16598,4019.8,5968.1,Myoepithelial,S3P1_2,4.855143364,-4.154567291
S3P1_16599,3792.4,5966.4,Others,S3P1_2,7.990354355,0.344482105
S3P1_16600,3800.1,5971.5,Others,S3P1_2,3.311616238,-0.667287399
S3P1_16601,3782.2,5969.1,Others,S3P1_2,7.997366723,0.381926726
S3P1_16602,3888.9,5971,Others,S3P1_2,6.115780171,-3.680620004
S3P1_16603,4032.4,5973.4,DC cells,S3P1_2,7.787827786,-2.570038368
S3P1_16604,3896.9,5976.1,Myoepithelial,S3P1_2,5.222155388,-3.940665056
S3P1_16605,3773.4,5975,Others,S3P1_2,6.243578251,-2.631270458
S3P1_16606,3981.4,5976.1,Myoepithelial,S3P1_2,6.683496769,-2.249157001
S3P1_16607,3808,5977.8,Tc,S3P1_2,-0.048260727,-2.37999921
S3P1_16608,3821.1,5973.8,Myoepithelial,S3P1_2,4.438449677,-3.947711278
S3P1_16609,3838.2,5977,Others,S3P1_2,8.289178666,-2.866500427
S3P1_16610,3960.1,5979.8,Myoepithelial,S3P1_2,5.086188611,-3.334398319
S3P1_16611,3913.9,5974.2,Acini,S3P1_2,7.647611435,-1.923835327
S3P1_16612,3905.2,5980.7,Myoepithelial,S3P1_2,5.476118382,-3.179892351
S3P1_16613,3765.7,5982.7,Others,S3P1_2,7.751138028,0.409578632
S3P1_16614,3825.1,5986.7,Myoepithelial,S3P1_2,3.77777892,-4.190831233
S3P1_16615,3811.5,5985.9,Others,S3P1_2,4.355385121,-3.838814308
S3P1_16616,3778.6,5991.3,Others,S3P1_2,8.650651749,-0.888660003
S3P1_16617,3916.2,5984.9,Others,S3P1_2,6.62414914,-2.21674924
S3P1_16618,3761.1,5989,Others,S3P1_2,8.493802842,2.521425675
S3P1_16619,3838,5989.4,Others,S3P1_2,3.926300582,-4.517746498
S3P1_16620,3904.8,5990.2,Others,S3P1_2,8.597404297,-0.590492923
S3P1_16621,3947.1,5991.7,Others,S3P1_2,7.034199055,-1.307142426
S3P1_16622,3920,5991.4,Others,S3P1_2,5.623997506,-3.762913753
S3P1_16623,3811.6,5997.3,Others,S3P1_2,7.408288296,-3.059845973
S3P1_16624,3932,5989.8,Acini,S3P1_2,8.92480832,-0.869607974
S3P1_16625,3746.7,5993.2,Others,S3P1_2,-4.34748954,-6.283061077
S3P1_16626,3893.7,5995.7,Acini,S3P1_2,8.9377678,-0.697790016
S3P1_16627,3826.6,5995.9,VEC,S3P1_2,1.178726848,-1.999600817
S3P1_16628,3850.9,5998.4,Acini,S3P1_2,8.306643303,-1.282244374
S3P1_16629,3960.8,5998.2,Acini,S3P1_2,7.105474766,-2.701739122
S3P1_16630,3904.6,6003.2,Myoepithelial,S3P1_2,4.425936993,-4.234719802
S3P1_16631,3824.7,6004,VEC,S3P1_2,-8.101470176,0.617287587
S3P1_16632,3840,6004.9,Myoepithelial,S3P1_2,6.644661721,-1.705127527
S3P1_16633,3865.1,6000.9,Acini,S3P1_2,5.461694058,-3.561847974
S3P1_16634,3759.8,6005.3,Others,S3P1_2,8.095399674,0.14690284
S3P1_16635,3916.2,6008.8,Others,S3P1_2,2.425608691,-4.436940719
S3P1_16636,3922.3,6005.5,Others,S3P1_2,5.831548031,-3.757738401
S3P1_16637,3831,6006.7,Others,S3P1_2,8.321241196,-3.041509439
S3P1_16638,3932,6005.8,Others,S3P1_2,8.697432335,-1.737645914
S3P1_16639,3734.5,6008.1,Others,S3P1_2,-4.663620655,-6.430677463
S3P1_16640,3817.1,6008.2,Others,S3P1_2,4.173156556,-4.470999767
S3P1_16641,3948.5,6011.9,Acini,S3P1_2,7.7296465,-1.868899752
S3P1_16642,4026.2,6007.5,Others,S3P1_2,2.129427727,-3.84502988
S3P1_16643,4033.4,6006.1,VEC,S3P1_2,-3.612437669,2.345767211
S3P1_16644,4014.2,6005.5,Myoepithelial,S3P1_2,5.198525723,-3.789185811
S3P1_16645,3963.2,6010.6,Acini,S3P1_2,6.695012387,-2.194093992
S3P1_16646,3908.7,6011.9,Others,S3P1_2,2.879647788,-4.787301113
S3P1_16647,3938.9,6013.6,Acini,S3P1_2,8.787881669,-1.693997551
S3P1_16648,4005.1,6010.1,Myoepithelial,S3P1_2,6.04267722,-0.655544866
S3P1_16649,3859.1,6014.3,Myoepithelial,S3P1_2,7.142639454,-1.33864062
S3P1_16650,3974.3,6014.1,Acini,S3P1_2,9.131510552,0.794493328
S3P1_16651,4018.6,6017.5,VEC Progen,S3P1_2,-0.569728259,-1.704791476
S3P1_16652,3817,6016.7,Others,S3P1_2,6.299693402,-3.527805854
S3P1_16653,3757,6016.2,Others,S3P1_2,4.127611455,-4.025291969
S3P1_16654,3878.7,6014.2,Acini,S3P1_2,8.817693528,1.33683307
S3P1_16655,3895,6017.7,Acini,S3P1_2,9.154250916,0.920071434
S3P1_16656,4002.9,6018.8,Others,S3P1_2,4.664971646,-4.070538331
S3P1_16657,3827.3,6021.1,Others,S3P1_2,8.014879044,-0.597842266
S3P1_16658,3992.5,6017.1,Acini,S3P1_2,6.66976672,-1.902561475
S3P1_16659,3839.1,6020.2,Myoepithelial,S3P1_2,7.148765381,-1.459489514
S3P1_16660,3869.5,6020.1,Others,S3P1_2,2.906549033,-4.780939151
S3P1_16661,3907,6024.1,Others,S3P1_2,2.872660216,-4.747855236
S3P1_16662,3924,6023.1,Myoepithelial,S3P1_2,4.076466855,-3.531158496
S3P1_16663,3748.4,6024,Others,S3P1_2,1.107381757,-1.98076563
S3P1_16664,3762.2,6024.3,Others,S3P1_2,7.907447632,-2.693433334
S3P1_16665,4001,6026.2,Myoepithelial,S3P1_2,3.515159424,-2.558420707
S3P1_16666,3865,6029,VEC,S3P1_2,3.307458218,-2.115540911
S3P1_16667,3814.1,6025.5,Others,S3P1_2,5.702277955,-3.516658355
S3P1_16668,3881.6,6027.5,Acini,S3P1_2,7.629552659,-1.823366095
S3P1_16669,3742.1,6025.2,Others,S3P1_2,2.744499262,-4.039203216
S3P1_16670,3789,6027.8,Others,S3P1_2,8.463477906,-2.51104932
S3P1_16671,3716.9,6027.3,Others,S3P1_2,-4.561827365,-6.375892211
S3P1_16672,3851.8,6028.4,Acini,S3P1_2,8.418889817,-0.762604464
S3P1_16673,3962.6,6027.7,Acini,S3P1_2,6.923631009,3.495839785
S3P1_16674,3734.4,6028.3,Others,S3P1_2,-3.835184995,-3.603222896
S3P1_16675,3766.7,6033.1,Myoepithelial,S3P1_2,3.762583073,-4.484844257
S3P1_16676,3828.9,6035.7,Acini,S3P1_2,7.63019162,-1.89939015
S3P1_16677,3915.6,6038.7,Tc,S3P1_2,6.66098481,-3.08494239
S3P1_16678,3937.4,6031.1,Acini,S3P1_2,8.815598305,-1.528378893
S3P1_16679,4031.3,6033.3,Tc,S3P1_2,4.116268452,4.172789048
S3P1_16680,3875.9,6036.5,Others,S3P1_2,8.618213471,-2.124902178
S3P1_16681,3806.8,6032.7,Others,S3P1_2,2.835052308,-4.780387927
S3P1_16682,3994.2,6032.9,Ducts,S3P1_2,2.06870776,6.161869
S3P1_16683,4023.4,6032.6,Tc,S3P1_2,4.057783898,4.16839404
S3P1_16684,3817.8,6034.7,Myoepithelial,S3P1_2,5.410714921,-2.58544736
S3P1_16685,3717.4,6040,Others,S3P1_2,-4.980858985,1.976374816
S3P1_16686,3838.8,6036.4,Others,S3P1_2,2.969189461,-4.675292541
S3P1_16687,3901.5,6043.1,Acini,S3P1_2,7.324505623,-1.188590456
S3P1_16688,3990.7,6040.3,Ducts,S3P1_2,2.962505873,6.332702111
S3P1_16689,3928.7,6041.7,Others,S3P1_2,7.918195542,-1.999488641
S3P1_16690,3981.8,6036.7,Fibroblast,S3P1_2,-7.604416553,-1.083890666
S3P1_16691,3743.1,6037.7,Myoepithelial,S3P1_2,4.687819298,-2.865401555
S3P1_16692,3963.4,6040.1,Others,S3P1_2,2.969029482,-4.450561096
S3P1_16693,3859.1,6039.8,Myofibroblast,S3P1_2,0.131036337,-2.279466916
S3P1_16694,3952.3,6039,Myoepithelial,S3P1_2,4.588048752,-3.943517257
S3P1_16695,3974.5,6037.9,Myofibroblast,S3P1_2,2.232833441,-3.954521705
S3P1_16696,3729.5,6041.6,Others,S3P1_2,5.490798291,-3.605506469
S3P1_16697,3737,6047,Others,S3P1_2,7.644134816,-2.673964788
S3P1_16698,3777.4,6039.8,Myoepithelial,S3P1_2,4.579135712,-4.156180908
S3P1_16699,4027.3,6043.8,Ducts,S3P1_2,4.472395238,5.915641259
S3P1_16700,3817.4,6045.7,Acini,S3P1_2,8.389905747,0.502795826
S3P1_16701,3800.5,6044.4,Others,S3P1_2,2.922223385,-4.690989543
S3P1_16702,3844.8,6043.7,Others,S3P1_2,7.011914548,-2.691614438
S3P1_16703,3943,6045,Myoepithelial,S3P1_2,4.85047799,-3.856028606
S3P1_16704,3876,6048.2,Acini,S3P1_2,8.783750351,-1.800629665
S3P1_16705,4038.3,6051.6,Others,S3P1_2,5.564678963,4.700987767
S3P1_16706,3753.9,6047.6,Myoepithelial,S3P1_2,7.232456502,-0.193465237
S3P1_16707,3970.3,6048.1,Others,S3P1_2,7.155917462,-2.11299925
S3P1_16708,3720.1,6049.4,Others,S3P1_2,-0.837647799,-1.684981514
S3P1_16709,3786.6,6047,Myoepithelial,S3P1_2,5.068184193,-3.353474428
S3P1_16710,3694,6047.4,Others,S3P1_2,-4.971198741,-5.49615102
S3P1_16711,3768.2,6049.4,Others,S3P1_2,3.763862666,-4.030709793
S3P1_16712,4000,6051.8,Ducts,S3P1_2,4.056767281,6.020820569
S3P1_16713,3868.3,6051.8,Others,S3P1_2,8.598049935,-2.096467306
S3P1_16714,3843.5,6058.6,Others,S3P1_2,7.830653962,-1.671119024
S3P1_16715,3856.1,6050.3,Myoepithelial,S3P1_2,3.001237925,-4.548865367
S3P1_16716,3779.2,6054.2,Myoepithelial,S3P1_2,6.343843278,-1.716118266
S3P1_16717,3863.1,6055.8,Others,S3P1_2,8.320682343,-1.896340658
S3P1_16718,3935.1,6055.2,VEC,S3P1_2,0.149088766,-2.17211466
S3P1_16719,3945,6055.9,Fibroblast,S3P1_2,-8.423376266,2.191568564
S3P1_16720,3954.6,6054.6,Fibroblast,S3P1_2,-7.656683151,1.896774958
S3P1_16721,3720.2,6058.6,Others,S3P1_2,5.97548705,-3.09814768
S3P1_16722,3795.6,6060.9,Myoepithelial,S3P1_2,5.01982623,-3.382215787
S3P1_16723,3967.1,6057.5,Fibroblast,S3P1_2,-7.833791915,1.28667898
S3P1_16724,3926,6056.6,LECs,S3P1_2,3.178392466,-2.242855598
S3P1_16725,3815.7,6057.7,Myoepithelial,S3P1_2,5.934481438,-1.520939518
S3P1_16726,3764.1,6058.2,Myoepithelial,S3P1_2,3.577252205,-4.610690166
S3P1_16727,4024.6,6057.8,Ducts,S3P1_2,5.763922032,5.035273026
S3P1_16728,3701,6061.5,Others,S3P1_2,6.236603077,-2.593606283
S3P1_16729,3856.1,6062.2,Acini,S3P1_2,8.026754197,-2.392962743
S3P1_16730,3778.2,6066.8,Others,S3P1_2,8.63624936,-1.914790322
S3P1_16731,3863.7,6067.5,Acini,S3P1_2,8.618271645,-1.647431899
S3P1_16732,3912.8,6066.1,Acini,S3P1_2,7.76431876,-1.547951747
S3P1_16733,3806.9,6064.4,Myoepithelial,S3P1_2,3.583480414,-4.646868755
S3P1_16734,3763.7,6067.8,Acini,S3P1_2,8.630790528,-1.791121055
S3P1_16735,3944.2,6064.4,Fibroblast,S3P1_2,-8.472950164,2.084126423
S3P1_16736,3956.8,6063.8,Fibroblast,S3P1_2,-8.046856109,1.778762172
S3P1_16737,3689.6,6065.3,Others,S3P1_2,5.579109009,-3.634779979
S3P1_16738,4021.2,6068,Ducts,S3P1_2,4.651924904,5.580412339
S3P1_16739,3973.8,6068.9,Fibroblast,S3P1_2,-8.293215934,1.930493544
S3P1_16740,3926,6071.1,VEC,S3P1_2,-8.430217925,1.078633736
S3P1_16741,3874.1,6070.3,Acini,S3P1_2,9.158583458,1.016450118
S3P1_16742,3726.5,6069.7,Others,S3P1_2,7.19224387,-2.449070264
S3P1_16743,3949.6,6069.7,Fibroblast,S3P1_2,-7.688620273,2.989036988
S3P1_16744,3964.2,6069,VEC,S3P1_2,-4.244057361,3.075120638
S3P1_16745,4037.6,6067,Tc,S3P1_2,2.650176104,5.047548722
S3P1_16746,3815.6,6069.7,Others,S3P1_2,3.329569872,-4.351200153
S3P1_16747,3991.7,6069.9,Ducts,S3P1_2,2.905511674,6.27312703
S3P1_16748,3672.8,6070.9,Others,S3P1_2,-4.896040622,-6.226567794
S3P1_16749,3827.5,6069.8,Acini,S3P1_2,8.665307816,2.456055354
S3P1_16750,3937.7,6069.9,VEC,S3P1_2,-8.826352302,0.775548349
S3P1_16751,3688.3,6074.2,Others,S3P1_2,7.357996758,-3.166789342
S3P1_16752,4045,6070.8,Fibroblast,S3P1_2,-7.796779338,1.764462184
S3P1_16753,3802.2,6080.4,Acini,S3P1_2,8.563870247,-1.208720137
S3P1_16754,3849.8,6078.2,Acini,S3P1_2,9.130253609,0.926417659
S3P1_16755,3953.7,6076.7,Myoepithelial,S3P1_2,7.426386174,-2.206249763
S3P1_16756,3965.7,6078.5,Myoepithelial,S3P1_2,2.984545048,-4.644484569
S3P1_16757,3993.5,6078.1,Ducts,S3P1_2,2.390231904,6.29236884
S3P1_16758,4033,6075.2,Tc,S3P1_2,3.260798987,5.144161175
S3P1_16759,3682.7,6083,Others,S3P1_2,3.486485537,-1.155751397
S3P1_16760,3939.7,6080.1,VEC,S3P1_2,-8.275686447,0.550088476
S3P1_16761,4027.3,6077.7,Ducts,S3P1_2,2.592828091,6.291248749
S3P1_16762,3715.1,6079.5,Others,S3P1_2,6.607477482,-1.717762758
S3P1_16763,3823.9,6084.5,Acini,S3P1_2,9.052848633,0.95308287
