Cell_ID,X,Y,TACIT,Group.x,UMAP1,UMAP2
S3P2_10026,12816.4,19048,Acini,S3P2_2,-5.886449311,-4.21311021
S3P2_10027,12894.7,19052.8,Acini,S3P2_2,-2.510280107,-7.671933414
S3P2_10028,12972.4,19051.9,Fibroblast,S3P2_2,6.228804137,3.859122513
S3P2_10029,12768.5,19057.5,Others,S3P2_2,4.321008708,-4.700438263
S3P2_1003,13315.6,16862.8,Others,S3P2_1,5.739388968,-5.865160229
S3P2_10030,12937.2,19052.3,Acini,S3P2_2,-6.589560483,-1.904482843
S3P2_10031,12715.5,19059.5,Acini,S3P2_2,-7.585062955,-4.983148815
S3P2_10032,12680.1,19055.4,Ducts,S3P2_2,-6.960009549,4.565024136
S3P2_10033,12799.5,19053.6,Treg,S3P2_2,-7.34514663,-3.173973801
S3P2_10034,12642.5,19054.8,Ducts,S3P2_2,-7.261940454,5.225704906
S3P2_10035,12650.1,19057.3,Ducts,S3P2_2,-5.840612386,6.770598171
S3P2_10036,12821.2,19056.3,Acini,S3P2_2,-6.59987304,-1.763519647
S3P2_10037,12630.3,19056.2,Ducts,S3P2_2,-6.854747747,4.953845261
S3P2_10038,12695.4,19060.4,Others,S3P2_2,-6.467226956,4.04199147
S3P2_10039,12948.8,19058.2,Treg,S3P2_2,-6.996262048,-2.429775478
S3P2_1004,13371.1,16861.5,Others,S3P2_1,8.562753703,6.534931896
S3P2_10040,12790.8,19058.4,Treg,S3P2_2,-6.038078759,-3.287516357
S3P2_10041,12848.7,19059.9,Treg,S3P2_2,-5.284487699,-3.43948579
S3P2_10042,12748.1,19060.9,Ducts,S3P2_2,-6.337563489,5.039649723
S3P2_10043,12930.4,19061.5,Others,S3P2_2,-3.774720643,-1.545184614
S3P2_10044,12941.9,19061.7,Treg,S3P2_2,-8.51571462,-2.381143333
S3P2_10045,12960.5,19065.2,Fibroblast,S3P2_2,4.536555793,3.211060045
S3P2_10046,12670.8,19060.4,Ducts,S3P2_2,-6.443336938,5.652621983
S3P2_10047,12917.5,19059.9,Treg,S3P2_2,-6.654045556,-4.186940433
S3P2_10048,12680.9,19063.8,Acini,S3P2_2,-8.45471761,-3.156213285
S3P2_10049,12759.2,19067.1,Ducts,S3P2_2,-5.528189633,5.150070904
S3P2_1005,13428.5,16864.7,Others,S3P2_1,7.592055346,1.365484236
S3P2_10050,12935.8,19063.6,Treg,S3P2_2,-6.538144563,-2.699034216
S3P2_10051,12824.5,19063.2,Others,S3P2_2,-4.32942674,-2.371529343
S3P2_10052,12805.2,19061.8,Treg,S3P2_2,-4.184738134,-3.76659775
S3P2_10053,12797.3,19067.3,Acini,S3P2_2,-4.47410724,-5.091324093
S3P2_10054,12810.2,19064.9,Acini,S3P2_2,-4.739715074,-4.206738235
S3P2_10055,12951.1,19064.6,Treg,S3P2_2,-1.325106714,-1.411741735
S3P2_10056,12672.6,19068,Ducts,S3P2_2,-6.434291814,5.809192894
S3P2_10057,12920,19070,Treg,S3P2_2,-5.259387944,-3.374438526
S3P2_10058,13000.5,19064.4,Fibroblast,S3P2_2,6.610168006,5.267006157
S3P2_10059,12820.8,19068.2,Others,S3P2_2,-4.469687913,-2.495395662
S3P2_1006,13534.9,16871.6,Others,S3P2_1,8.508899714,5.225409744
S3P2_10060,13014.2,19066.9,Others,S3P2_2,7.244170691,3.327516315
S3P2_10061,12643.3,19072.9,Ducts,S3P2_2,-6.809837316,5.498923538
S3P2_10062,12781.2,19067.9,Others,S3P2_2,4.339382197,-2.894593479
S3P2_10063,12860.4,19069.1,Acini,S3P2_2,-3.362677787,-6.181105377
S3P2_10064,12811.9,19074.4,Acini,S3P2_2,-4.149520372,-6.675923588
S3P2_10065,12935.4,19070.7,Acini,S3P2_2,-7.895864461,-2.528331043
S3P2_10066,12748.1,19071.2,Ducts,S3P2_2,-6.730686639,4.520106552
S3P2_10067,12829.4,19070.9,Acini,S3P2_2,-1.35326228,-2.146064283
S3P2_10068,12837.5,19073.2,VEC Progen,S3P2_2,4.346684482,-2.314961197
S3P2_10069,12944.9,19071.8,Acini,S3P2_2,-8.432487462,-2.495836737
S3P2_1007,13622.4,16862.6,Others,S3P2_1,7.296496417,2.488360641
S3P2_10070,12686.9,19071.5,Ducts,S3P2_2,-6.556148027,3.900477884
S3P2_10071,12676.4,19075.1,Ducts,S3P2_2,-6.561156247,4.622495411
S3P2_10072,12968.3,19075.4,Others,S3P2_2,6.194085147,2.294096468
S3P2_10073,13002.5,19078.1,Fibroblast,S3P2_2,8.304984118,6.575378178
S3P2_10074,12782,19078.4,Others,S3P2_2,-4.602504228,-3.327863934
S3P2_10075,12930,19078.8,Others,S3P2_2,-3.763977502,-1.616158487
S3P2_10076,12708,19074.8,Acini,S3P2_2,-7.603411649,-4.997804882
S3P2_10077,12819.7,19078.6,Acini,S3P2_2,-6.192087625,-4.961536171
S3P2_10078,12845.7,19077.9,Treg,S3P2_2,-3.207580302,-4.333787205
S3P2_10079,12888.1,19075.8,Acini,S3P2_2,-3.205621694,-6.862181904
S3P2_1008,13624.3,16875.9,Others,S3P2_1,7.820396449,4.738025902
S3P2_10080,12938.9,19080.5,Treg,S3P2_2,-6.879570935,-2.611371281
S3P2_10081,12990.4,19074.9,Others,S3P2_2,5.873756911,2.335672377
S3P2_10082,12855.6,19079.6,Acini,S3P2_2,-4.074391339,-6.225490334
S3P2_10083,12911.9,19075.4,Treg,S3P2_2,-6.80435798,-2.465855362
S3P2_10084,12769.1,19078.3,Others,S3P2_2,4.273379828,-5.037083389
S3P2_10085,12951.7,19078.9,Others,S3P2_2,0.635162022,0.296984432
S3P2_10086,12646.2,19083.2,Ducts,S3P2_2,-6.454079602,4.195947884
S3P2_10087,12899.8,19077.6,Treg,S3P2_2,-5.329098676,-3.130641462
S3P2_10088,12756.7,19078.6,Ducts,S3P2_2,-6.662121747,5.535765884
S3P2_10089,13013.8,19082.6,Others,S3P2_2,7.533945109,4.685987709
S3P2_1009,13454.5,16865.7,Others,S3P2_1,6.371677424,-3.152617695
S3P2_10090,12690.3,19083.3,Ducts,S3P2_2,-6.455917333,4.13822913
S3P2_10091,12797.4,19080.6,Acini,S3P2_2,-3.498007987,-7.003376247
S3P2_10092,12745,19080.5,Ducts,S3P2_2,-6.566273664,4.521269081
S3P2_10093,12825.8,19084.8,Treg,S3P2_2,-6.912111257,-4.150688889
S3P2_10094,12675.1,19087.5,VEC Progen,S3P2_2,4.428697612,0.122921569
S3P2_10095,12758.5,19087.3,Ducts,S3P2_2,-7.102643464,5.743954418
S3P2_10096,12946.6,19087.8,Treg,S3P2_2,5.37420943,2.827547548
S3P2_10097,12702.1,19084.1,Acini,S3P2_2,-8.458378766,-2.433205368
S3P2_10098,12915.1,19084.9,Acini,S3P2_2,-8.513193105,-3.032193424
S3P2_10099,12978.7,19082.8,Others,S3P2_2,4.759855296,-0.575335206
S3P2_101,13530.8,16227.7,Others,S3P2_1,7.466644313,-5.711865665
S3P2_1010,13388.8,16875.2,Others,S3P2_1,8.248549487,3.886914251
S3P2_10100,12902.5,19089.2,Others,S3P2_2,-5.458045457,-3.03157592
S3P2_10101,12782.4,19089.2,Others,S3P2_2,-4.472450708,-3.397212984
S3P2_10102,12837.4,19088.8,Acini,S3P2_2,-5.204941724,-3.448343756
S3P2_10103,12862.4,19087.3,Acini,S3P2_2,-5.37100694,-5.861753227
S3P2_10104,12996.5,19090.9,Fibroblast,S3P2_2,7.158999946,4.131477592
S3P2_10105,12713,19091.5,Ducts,S3P2_2,-6.501183961,5.469204186
S3P2_10106,12926.1,19092.2,Treg,S3P2_2,-6.386237119,-2.479976894
S3P2_10107,12749.5,19091.1,Ducts,S3P2_2,-7.189022992,4.83944249
S3P2_10108,12875,19087.1,Acini,S3P2_2,-4.74570844,-6.492072823
S3P2_10109,12730.5,19087.1,Ducts,S3P2_2,-7.169488404,5.77691674
S3P2_1011,13644.1,16876.4,VEC Progen,S3P2_1,7.372694041,2.576979397
S3P2_10110,12962.2,19090.3,Fibroblast,S3P2_2,4.986567046,4.992535828
S3P2_10111,12975.8,19092.8,Fibroblast,S3P2_2,4.713017966,-1.154576423
S3P2_10112,12703.7,19093.2,Ducts,S3P2_2,-6.33515117,5.590444325
S3P2_10113,12720.4,19088.2,Ducts,S3P2_2,-6.795284722,4.498930214
S3P2_10114,12664.8,19092,Ducts,S3P2_2,-6.226027463,5.931676624
S3P2_10115,12908.9,19095.3,Acini,S3P2_2,-8.161032651,-3.527434351
S3P2_10116,12738.7,19090.6,Ducts,S3P2_2,-7.309617017,4.96793103
S3P2_10117,12917.1,19094.6,Acini,S3P2_2,-8.856305097,-2.746957304
S3P2_10118,12857.6,19098.6,Acini,S3P2_2,-6.990286801,-2.788149836
S3P2_10119,12986.9,19098.9,Others,S3P2_2,3.729584243,2.889354942
S3P2_1012,13439.2,16869.5,Others,S3P2_1,7.557122256,2.972250698
S3P2_10120,12786.3,19100,VEC Progen,S3P2_2,4.375860717,-5.648196461
S3P2_10121,12768.8,19095.6,Others,S3P2_2,4.340384986,-4.558487656
S3P2_10122,12797.7,19093.9,Acini,S3P2_2,-5.434392427,-6.051830532
S3P2_10123,12884.9,19094.5,Acini,S3P2_2,-8.769965146,-3.350407841
S3P2_10124,12829.6,19095.8,Acini,S3P2_2,-1.738957141,-1.450223209
S3P2_10125,12681.1,19096.1,VEC Progen,S3P2_2,5.077525165,0.610267458
S3P2_10126,12693.5,19096.5,Fibroblast,S3P2_2,0.908877637,1.057018874
S3P2_10127,12809.1,19093.8,Acini,S3P2_2,-7.617851709,-4.350756409
S3P2_10128,12740.7,19100,Ducts,S3P2_2,-6.871617768,6.000506638
S3P2_10129,12819.2,19094.5,Acini,S3P2_2,-5.314256166,-4.978185417
S3P2_1013,13211,16872.4,Others,S3P2_1,8.340068843,3.482401369
S3P2_10130,12726.2,19100.9,Ducts,S3P2_2,-5.921580289,5.654494045
S3P2_10131,12872.2,19100.4,Acini,S3P2_2,-5.015334104,-5.413662674
S3P2_10132,12936.9,19099.2,Fibroblast,S3P2_2,4.758180167,2.401899813
S3P2_10133,12753.6,19099.3,Tc,S3P2_2,-5.712839101,6.151623486
S3P2_10134,12657.5,19100.5,Ducts,S3P2_2,-6.544293378,5.503904579
S3P2_10135,12837.9,19099.4,Acini,S3P2_2,-1.374209617,-0.814022781
S3P2_10136,12847,19098.7,Acini,S3P2_2,-7.592424844,-4.009348394
S3P2_10137,12689.5,19103.2,VEC Progen,S3P2_2,4.502747561,-2.64187503
S3P2_10138,12895.8,19100.4,Acini,S3P2_2,-7.742900823,-2.811596634
S3P2_10139,12763.5,19104.5,Others,S3P2_2,4.306865241,-4.704551937
S3P2_1014,13605.1,16874.7,Others,S3P2_1,7.524769332,2.976796148
S3P2_10140,12825.1,19104.3,Treg,S3P2_2,-1.123453472,-1.627955439
S3P2_10141,12675.1,19102.2,VEC Progen,S3P2_2,-0.124453891,0.978889463
S3P2_10142,12699.4,19102.7,VEC Progen,S3P2_2,4.58375981,-1.445639493
S3P2_10143,12971.7,19102.8,Others,S3P2_2,4.388328578,-5.920864822
S3P2_10144,12807.9,19103.8,Treg,S3P2_2,-5.299345468,-3.056368114
S3P2_10145,12797,19105.9,VEC Progen,S3P2_2,4.468616511,-2.153745892
S3P2_10146,12711.3,19104.3,Fibroblast,S3P2_2,4.341868426,-0.160698691
S3P2_10147,12948.1,19101.7,Fibroblast,S3P2_2,5.057084586,5.129035709
S3P2_10148,12816,19106.6,Treg,S3P2_2,-6.281017755,-3.088103773
S3P2_10149,12842.6,19108.1,VEC Progen,S3P2_2,4.504250552,-2.848363878
S3P2_1015,13403.8,16873.4,Others,S3P2_1,8.042543437,3.903880356
S3P2_10150,12882.9,19107.6,Acini,S3P2_2,-3.715906118,-7.014650108
S3P2_10151,12908.7,19107.2,Acini,S3P2_2,-8.446007703,-3.798960688
S3P2_10152,12683,19109.7,VEC Progen,S3P2_2,4.464895274,-1.265026333
S3P2_10153,12753.2,19107.4,Others,S3P2_2,-0.837599431,1.427533267
S3P2_10154,12955,19107.5,Acini,S3P2_2,-8.689396833,-2.291074755
S3P2_10155,12702.5,19113.5,VEC Progen,S3P2_2,4.517108466,-2.132437231
S3P2_10156,12920.4,19108.5,Acini,S3P2_2,-7.732822393,-3.181213858
S3P2_10157,12738.4,19110.6,Others,S3P2_2,-0.17794374,1.267149685
S3P2_10158,12856,19111.6,Acini,S3P2_2,-6.878593896,-2.419521095
S3P2_10159,12966.5,19109.9,Acini,S3P2_2,-8.303480123,-2.368061306
S3P2_1016,13461.1,16876.4,Others,S3P2_1,8.026774432,2.639492033
S3P2_10160,12692.7,19110.6,VEC Progen,S3P2_2,4.46101525,-3.921407225
S3P2_10161,12810,19111.6,DC cells,S3P2_2,4.45046046,-3.809900286
S3P2_10162,12899.9,19112.8,Acini,S3P2_2,-8.44485185,-3.751194956
S3P2_10163,12834.8,19112.2,Ducts,S3P2_2,-5.891044591,5.711838959
S3P2_10164,12939.7,19111.5,Fibroblast,S3P2_2,3.513330724,3.196197031
S3P2_10165,12975.3,19116,Acini,S3P2_2,-5.09524772,-4.334885838
S3P2_10166,12893.8,19112.4,Acini,S3P2_2,-0.142498266,-0.186379509
S3P2_10167,12714.9,19111.6,Fibroblast,S3P2_2,4.921149756,3.170523165
S3P2_10168,12711.1,19117,VEC Progen,S3P2_2,4.470322158,1.237622974
S3P2_10169,12722.8,19113.9,Fibroblast,S3P2_2,4.31449702,3.821003197
S3P2_1017,13446.1,16877.1,Others,S3P2_1,8.604654338,5.332990883
S3P2_10170,12755.9,19117.3,Others,S3P2_2,4.611061599,-2.018827679
S3P2_10171,12960.7,19117.1,Acini,S3P2_2,-8.625963185,-4.014938595
S3P2_10172,12822,19116.8,Others,S3P2_2,-4.333494638,3.451930283
S3P2_10173,12946.8,19116.8,Acini,S3P2_2,-8.735566114,-2.263118507
S3P2_10174,13037.7,19111.1,Others,S3P2_2,6.160914447,-2.380734922
S3P2_10175,12802,19119.1,VEC Progen,S3P2_2,4.565724399,-2.134415628
S3P2_10176,12884.7,19117.7,Acini,S3P2_2,-4.86351106,-2.736554863
S3P2_10177,12923.5,19116,Acini,S3P2_2,-8.156919454,-3.708118917
S3P2_10178,13025.8,19117,Others,S3P2_2,6.027283694,4.201087711
S3P2_10179,12673.4,19116.8,Ducts,S3P2_2,-6.465345834,5.336319206
S3P2_1018,13476.4,16877.5,Others,S3P2_1,8.006113078,2.597780703
S3P2_10180,12692.6,19118.7,VEC Progen,S3P2_2,5.04965594,0.471975742
S3P2_10181,12848.9,19117.2,Tc,S3P2_2,2.886342551,2.268842695
S3P2_10182,12837.1,19123.5,Others,S3P2_2,-4.362482999,3.499727486
S3P2_10183,12682.2,19121.3,Ducts,S3P2_2,-5.894824479,6.508104561
S3P2_10184,12986.9,19117.3,Fibroblast,S3P2_2,5.203978087,1.463030217
S3P2_10185,13002.1,19118.2,Fibroblast,S3P2_2,6.381666209,2.897440908
S3P2_10186,12903.5,19120.2,Acini,S3P2_2,-7.411495183,-5.141851665
S3P2_10187,13042.6,19122.8,Others,S3P2_2,8.706824328,6.678679703
S3P2_10188,12726.3,19122.7,VEC Progen,S3P2_2,5.512034442,1.836759804
S3P2_10189,12667.2,19123.4,Ducts,S3P2_2,-6.352121804,4.187144516
S3P2_1019,13220.4,16881.1,NK cells,S3P2_1,7.189330127,-5.952049496
S3P2_10190,12934,19123.7,Others,S3P2_2,4.094596412,-1.858862402
S3P2_10191,12861.3,19122.5,Treg,S3P2_2,-6.876533483,-2.145329
S3P2_10192,12918.6,19126.3,Acini,S3P2_2,-7.637138341,-4.458074333
S3P2_10193,12738.5,19123.3,Fibroblast,S3P2_2,5.997827079,3.270176409
S3P2_10194,12849.5,19125.1,Fibroblast,S3P2_2,4.861310985,2.917648075
S3P2_10195,12890.1,19124.6,Treg,S3P2_2,-7.764432405,-2.596315386
S3P2_10196,12708.7,19123.9,VEC Progen,S3P2_2,4.509104278,-2.638761284
S3P2_10197,12949.7,19123.8,Treg,S3P2_2,-8.933765386,-2.278777363
S3P2_10198,12698.2,19129.9,VEC Progen,S3P2_2,4.763090636,-0.358095648
S3P2_10199,12716.2,19127.7,VEC Progen,S3P2_2,4.535662677,-2.773911001
S3P2_102,13507.6,16230.4,Others,S3P2_1,5.697438266,-2.087408306
S3P2_1020,13467.2,16888.8,Others,S3P2_1,8.544559504,3.926728008
S3P2_10200,12994.3,19127.8,Fibroblast,S3P2_2,5.06868508,1.091510175
S3P2_10201,12904.6,19130.5,Acini,S3P2_2,-7.475892041,-2.692950489
S3P2_10202,12766.9,19130.9,DC cells,S3P2_2,4.902528312,1.286165116
S3P2_10203,12868.7,19129.6,Treg,S3P2_2,-6.464649652,-2.382130386
S3P2_10204,12753.6,19132,Fibroblast,S3P2_2,6.612040069,3.173462389
S3P2_10205,12773.8,19127.1,DC cells,S3P2_2,5.157235648,1.490079759
S3P2_10206,12825.4,19128,Others,S3P2_2,-4.340988134,3.43779826
S3P2_10207,12783.6,19131.3,VEC,S3P2_2,5.005669619,1.241741298
S3P2_10208,12944.2,19131,Treg,S3P2_2,-7.173821424,-2.586670639
S3P2_10209,12672,19132.6,Ducts,S3P2_2,-6.83917806,4.11187434
S3P2_1021,13335.6,16895.7,Others,S3P2_1,8.399818446,3.88392329
S3P2_10210,12962.7,19130.5,Acini,S3P2_2,-8.914431546,-3.598347427
S3P2_10211,12813.4,19131,VEC Progen,S3P2_2,-3.283701871,-1.633472802
S3P2_10212,12973,19129.5,Acini,S3P2_2,-8.768488858,-4.00710726
S3P2_10213,12706.7,19131.9,Others,S3P2_2,4.625715758,-6.566643955
S3P2_10214,12984.9,19131.4,VEC,S3P2_2,0.260134633,-0.276765214
S3P2_10215,12736.4,19132.1,VEC Progen,S3P2_2,6.460653331,4.441340206
S3P2_10216,13024.6,19131.6,Others,S3P2_2,7.342245128,4.43695092
S3P2_10217,12848.2,19135.9,Fibroblast,S3P2_2,3.897332932,1.312809585
S3P2_10218,12684.1,19133.2,Ducts,S3P2_2,-5.837334607,6.868646381
S3P2_10219,12879.7,19136.7,Treg,S3P2_2,-5.947526429,-2.465640547
S3P2_1022,13579.3,16901.7,Others,S3P2_1,8.428746249,6.303558586
S3P2_10220,13000.5,19135.1,Fibroblast,S3P2_2,7.323128726,5.743653057
S3P2_10221,12725.8,19134.9,VEC Progen,S3P2_2,4.465087916,-2.268862011
S3P2_10222,12891.9,19133.7,Treg,S3P2_2,-0.344254081,-0.516959043
S3P2_10223,12933.6,19137,Treg,S3P2_2,-7.016339753,-2.51433921
S3P2_10224,12709,19139.1,Others,S3P2_2,4.654169108,-6.589875938
S3P2_10225,12717.9,19138.9,VEC Progen,S3P2_2,4.510401751,-4.032749178
S3P2_10226,12951,19136.9,Acini,S3P2_2,-0.975853537,-0.621617379
S3P2_10227,12981.5,19140.3,Treg,S3P2_2,-4.562408422,-3.325554373
S3P2_10228,12828.7,19136.1,VEC Progen,S3P2_2,4.578281905,-1.394959809
S3P2_10229,12837.3,19136.4,VEC Progen,S3P2_2,4.615184333,-1.228737952
S3P2_1023,13644.9,16902.8,VEC Progen,S3P2_1,4.816413428,2.447423218
S3P2_10230,12740.3,19140.2,Fibroblast,S3P2_2,3.271982934,1.409425853
S3P2_10231,12894.9,19139.3,Treg,S3P2_2,-1.068748568,-1.83882189
S3P2_10232,13021.4,19141.5,Others,S3P2_2,7.092682864,4.048261879
S3P2_10233,12761,19141.1,Fibroblast,S3P2_2,4.22211745,3.756876944
S3P2_10234,12904.1,19139,Fibroblast,S3P2_2,4.400793578,1.622484801
S3P2_10235,12810.6,19139.9,VEC Progen,S3P2_2,3.411082055,-1.203809859
S3P2_10236,12691.9,19143,VEC Progen,S3P2_2,4.520813491,-2.789969446
S3P2_10237,12921.7,19142.6,Acini,S3P2_2,-8.646913503,-2.485307219
S3P2_10238,12956.2,19142.5,Acini,S3P2_2,-6.129394982,-2.36805916
S3P2_10239,12941.5,19148.3,Acini,S3P2_2,-7.592640851,-2.032270076
S3P2_1024,13645.7,16917,Others,S3P2_1,5.289921786,-4.177297356
S3P2_10240,12678.3,19144.3,Ducts,S3P2_2,-6.370097612,5.838363884
S3P2_10241,12909.9,19145.9,VEC Progen,S3P2_2,-0.719443415,-1.461687448
S3P2_10242,12996.8,19146.3,VEC,S3P2_2,4.274836566,0.865591584
S3P2_10243,12727.1,19150.3,VEC Progen,S3P2_2,4.598005797,0.261347828
S3P2_10244,12825.5,19143.4,Fibroblast,S3P2_2,5.66961291,1.421125768
S3P2_10245,12974.7,19148.5,Treg,S3P2_2,-8.342613195,-2.521708014
S3P2_10246,12666.3,19148.2,Ducts,S3P2_2,-6.322905038,4.452880142
S3P2_10247,12714.7,19148,Others,S3P2_2,4.400959517,-5.590862514
S3P2_10248,12899.2,19146.9,Fibroblast,S3P2_2,0.183756034,-0.949515166
S3P2_10249,12839.9,19146.2,Fibroblast,S3P2_2,4.371977355,4.168330429
S3P2_1025,13630.7,16917.4,Others,S3P2_1,8.811740901,6.688703774
S3P2_10250,12965.6,19149.4,Acini,S3P2_2,-8.900542234,-2.253523352
S3P2_10251,12807,19150.6,Others,S3P2_2,4.231668975,-1.943320991
S3P2_10252,12756.6,19148,Tc,S3P2_2,2.69352081,3.29378557
S3P2_10253,12833,19148.3,Fibroblast,S3P2_2,5.337535884,4.258699654
S3P2_10254,12849.6,19145.9,Fibroblast,S3P2_2,5.350996043,2.140862463
S3P2_10255,12886.3,19153.2,Treg,S3P2_2,-5.192685102,-3.307430269
S3P2_10256,12785.7,19155.1,VEC Progen,S3P2_2,5.102363612,1.068004487
S3P2_10257,12701.3,19152.9,DC cells,S3P2_2,4.448553111,-3.099640371
S3P2_10258,12817.1,19154.2,Fibroblast,S3P2_2,6.294742133,3.606981276
S3P2_10259,13021.7,19157.2,Others,S3P2_2,7.700496699,4.792682407
S3P2_1026,13700.9,16933.4,Treg,S3P2_1,-7.297516797,-3.786787273
S3P2_10260,13051.2,19151.5,Others,S3P2_2,7.542497184,2.337743757
S3P2_10261,12957.2,19156.5,VEC Progen,S3P2_2,2.995872046,3.619388578
S3P2_10262,12710.6,19155.4,Others,S3P2_2,4.416279818,-5.293727161
S3P2_10263,12826,19158.5,VEC Progen,S3P2_2,5.616869952,1.875828145
S3P2_10264,12747,19155.8,VEC Progen,S3P2_2,4.595696952,-0.801974239
S3P2_10265,12838.7,19157.2,Tc,S3P2_2,2.542575385,3.383107899
S3P2_10266,12737.2,19156.1,Fibroblast,S3P2_2,4.909742858,0.37987831
S3P2_10267,12772.7,19153.1,B cells,S3P2_2,3.983655955,-6.44565654
S3P2_10268,12849.9,19157.9,Fibroblast,S3P2_2,4.692037131,1.874103902
S3P2_10269,12911.3,19154.4,Acini,S3P2_2,-1.007332895,-1.343804957
S3P2_1027,13637.6,16934.6,Treg,S3P2_1,-5.413411592,-2.995072128
S3P2_10270,12863.5,19155.4,Others,S3P2_2,4.468605067,-1.423109295
S3P2_10271,12919.2,19158.3,Treg,S3P2_2,-7.295775388,-2.683502914
S3P2_10272,12756.9,19157.5,DC cells,S3P2_2,4.961314704,1.653754352
S3P2_10273,12902.5,19161.9,Acini,S3P2_2,-6.700366471,-3.015944006
S3P2_10274,12659,19159.7,Ducts,S3P2_2,-6.351471398,4.28537011
S3P2_10275,12681.3,19157.3,VEC Progen,S3P2_2,4.420397784,-0.171310568
S3P2_10276,12763.9,19159.9,B cells,S3P2_2,4.376498248,-4.651033642
S3P2_10277,13001.3,19159.9,Others,S3P2_2,7.226056601,5.290760277
S3P2_10278,12938.7,19161.2,Others,S3P2_2,-4.486041043,-4.915178539
S3P2_10279,12691.8,19157.9,DC cells,S3P2_2,4.411353137,-6.059159519
S3P2_1028,13685.5,16937.6,Treg,S3P2_1,-6.893006299,-2.524282696
S3P2_10280,12693.2,19167.6,DC cells,S3P2_2,4.671438243,-6.595701458
S3P2_10281,12686.8,19166,DC cells,S3P2_2,4.37176707,-4.789957287
S3P2_10282,13047.9,19172.6,Others,S3P2_2,5.83843806,0.290039955
S3P2_10283,12758.8,19169.8,Treg,S3P2_2,4.224792983,-2.868345978
S3P2_10284,12771,19168.1,B cells,S3P2_2,4.392262484,-4.575703384
S3P2_10285,12701.4,19169.9,VEC Progen,S3P2_2,4.322534587,-5.743698837
S3P2_10286,12713.7,19169.4,VEC Progen,S3P2_2,4.938900973,0.319619385
S3P2_10287,12747.6,19167,VEC Progen,S3P2_2,5.106146838,0.862043915
S3P2_10288,12678.9,19169.4,Fibroblast,S3P2_2,4.39449742,0.247584073
S3P2_10289,12867.6,19167.9,Myofibroblast,S3P2_2,0.226615812,5.360121487
S3P2_1029,13194.2,16939.4,Others,S3P2_1,7.072067763,-5.962915661
S3P2_10290,12879.1,19168.2,Myofibroblast,S3P2_2,0.245753582,5.363956688
S3P2_10291,12686.5,19176.9,DC cells,S3P2_2,4.3927336,-4.796471359
S3P2_10292,12647.1,19173,NK cells,S3P2_2,-6.37658212,3.957252262
