Cell_ID,X,Y,TACIT,Group.x,UMAP1,UMAP2
S1P1_1012,7364.3,2812,Tc,S1P1_3,-2.648617225,2.669355545
S1P1_10120,7611,3783.4,VEC Progen,S1P1_3,3.093635125,0.174863909
S1P1_10121,7745.6,3784,Others,S1P1_3,3.299902244,-2.444977607
S1P1_10122,7771.3,3784.5,Others,S1P1_3,3.182779593,-1.656340208
S1P1_10123,7583,3784.1,Myofibroblast,S1P1_3,-0.571074622,0.557007525
S1P1_10124,7898.2,3782.4,Fibroblast,S1P1_3,4.426510854,1.219491039
S1P1_10125,8151.6,3786,VEC Progen,S1P1_3,2.904948993,0.184952293
S1P1_10126,8253.4,3785,Acini,S1P1_3,-5.210751491,-1.930860367
S1P1_10127,8265,3785.9,Others,S1P1_3,-5.970590072,0.086842034
S1P1_10128,7620.7,3787,Ducts,S1P1_3,-5.091130691,6.373716507
S1P1_10129,7937.7,3783.6,Fibroblast,S1P1_3,5.633570237,2.712515745
S1P1_1013,7382.7,2818.6,Th,S1P1_3,3.483934684,4.398957882
S1P1_10130,7567.2,3786.9,Myofibroblast,S1P1_3,-0.829246121,0.476383779
S1P1_10131,7947.5,3785.6,Fibroblast,S1P1_3,6.732253118,2.512790356
S1P1_10132,8279.2,3785.7,Others,S1P1_3,-6.167746978,0.218505655
S1P1_10133,7704.7,3783,Ducts,S1P1_3,-5.35095592,3.622614298
S1P1_10134,7849.2,3787.5,Fibroblast,S1P1_3,4.961206479,1.863363896
S1P1_10135,7862.4,3785.3,Fibroblast,S1P1_3,5.988303227,2.620229636
S1P1_10136,7873.6,3786.3,Fibroblast,S1P1_3,5.159483952,1.666662131
S1P1_10137,7919.6,3786.6,Fibroblast,S1P1_3,7.283611817,-0.677622165
S1P1_10138,7736.6,3789.7,Others,S1P1_3,3.127796931,-2.267257061
S1P1_10139,7639.4,3787.8,Ducts,S1P1_3,-5.345547156,5.229810391
S1P1_1014,7219.1,2812.5,LECs,S1P1_3,-5.608960586,-0.683005955
S1P1_10140,8096.3,3786.8,Acini,S1P1_3,-5.275328116,-3.103822555
S1P1_10141,8186,3784.9,Acini,S1P1_3,-5.202807384,-5.399843063
S1P1_10142,8068.4,3786.6,Others,S1P1_3,-5.436898665,-1.051722135
S1P1_10143,8168.9,3787.5,Acini,S1P1_3,-5.435175853,-4.848778572
S1P1_10144,7601.2,3788.6,Others,S1P1_3,3.296805186,0.375966612
S1P1_10145,7558.7,3788.4,Others,S1P1_3,-0.993262487,0.218523655
S1P1_10146,8120.4,3788.1,Acini,S1P1_3,-5.258845763,-2.869535293
S1P1_10147,8131,3789.4,Acini,S1P1_3,-5.518347697,-4.463463154
S1P1_10148,7676.7,3785.1,Others,S1P1_3,-5.413592773,3.692768965
S1P1_10149,7893.1,3787.5,Myofibroblast,S1P1_3,-0.630615072,0.480288599
S1P1_1015,7473.3,2812.1,Others,S1P1_3,-7.283603625,-0.123739503
S1P1_10150,7702.2,3788.6,Ducts,S1P1_3,-5.443364577,3.936343823
S1P1_10151,7719.4,3790.3,Others,S1P1_3,-5.260436969,6.202507172
S1P1_10152,7951.8,3791,Fibroblast,S1P1_3,5.955456777,2.126141224
S1P1_10153,8221.8,3790.1,Myoepithelial,S1P1_3,-6.435066657,0.71142963
S1P1_10154,7627.3,3796.3,Ducts,S1P1_3,-4.655609088,6.112657223
S1P1_10155,7669.4,3788.4,Ducts,S1P1_3,-5.402227359,5.208814297
S1P1_10156,7695,3785.9,Ducts,S1P1_3,-5.425445037,4.570226345
S1P1_10157,7712.4,3789.6,Ducts,S1P1_3,-3.812657313,4.863867913
S1P1_10158,7760.1,3790.8,Others,S1P1_3,4.060434861,3.500731383
S1P1_10159,8202.6,3793,Acini,S1P1_3,-3.012722449,2.430586968
S1P1_1016,7091.3,2815.6,LECs,S1P1_3,4.279310269,-5.991957035
S1P1_10160,7659.8,3787.2,Ducts,S1P1_3,-5.407474475,4.132276211
S1P1_10161,7860.9,3793.6,Others,S1P1_3,-0.926158028,0.119001407
S1P1_10162,7906.1,3790.8,Myofibroblast,S1P1_3,-0.864044743,0.457745645
S1P1_10163,7931.6,3790.6,DC cells,S1P1_3,5.649741692,2.771153603
S1P1_10164,7684.7,3788.4,Ducts,S1P1_3,-5.364350276,3.629971419
S1P1_10165,8140,3790.6,LECs,S1P1_3,-4.049527125,-2.020049896
S1P1_10166,7732.3,3795.2,Others,S1P1_3,4.597806973,2.645911846
S1P1_10167,7611.3,3793.2,VEC Progen,S1P1_3,3.724954648,0.539014373
S1P1_10168,7647.1,3796.4,Ducts,S1P1_3,-4.865702586,6.628724251
S1P1_10169,7690.8,3790.5,Ducts,S1P1_3,-5.437049823,3.999035988
S1P1_1017,7197.3,2819.4,LECs,S1P1_3,5.344065709,-4.07038578
S1P1_10170,8053.5,3790,Others,S1P1_3,3.814714475,-0.814945843
S1P1_10171,7574.7,3792.7,Myofibroblast,S1P1_3,-0.63148083,0.480481599
S1P1_10172,7583.4,3791.7,Myofibroblast,S1P1_3,-0.586886542,0.534370635
S1P1_10173,7827.2,3790.7,Others,S1P1_3,3.480078025,-2.379557218
S1P1_10174,7890.5,3792.8,Myofibroblast,S1P1_3,-0.652277844,0.518264923
S1P1_10175,8279,3796.3,Acini,S1P1_3,-6.026081519,-3.082374181
S1P1_10176,7750.5,3796.2,Treg,S1P1_3,1.077841086,3.623910818
S1P1_10177,8182.8,3794.2,Acini,S1P1_3,-5.470457034,-3.131929722
S1P1_10178,7593.7,3797.3,Others,S1P1_3,-0.887455659,0.437038873
S1P1_10179,7664.6,3795,Ducts,S1P1_3,-4.906338649,6.524848137
S1P1_1018,7539,2815.7,Ducts,S1P1_3,-4.332725005,6.382713471
S1P1_10180,7938.2,3795.6,Fibroblast,S1P1_3,5.288714452,1.467789684
S1P1_10181,7708.9,3796.7,Ducts,S1P1_3,-3.517163234,4.377017651
S1P1_10182,8089.6,3795.6,Acini,S1P1_3,-5.683534579,-3.164688911
S1P1_10183,8121.3,3797.3,Acini,S1P1_3,-5.034659343,-4.419144001
S1P1_10184,8173.7,3793.8,Acini,S1P1_3,-5.227358298,-2.424599018
S1P1_10185,8262.5,3795.8,Others,S1P1_3,-5.667065578,-0.154499728
S1P1_10186,7700.2,3796.9,Ducts,S1P1_3,-5.15782352,6.453170452
S1P1_10187,7854.1,3797.6,Others,S1P1_3,7.488433881,-0.665431764
S1P1_10188,8229,3796.1,Others,S1P1_3,-6.279892402,0.489044342
S1P1_10189,7878.2,3796.4,Myofibroblast,S1P1_3,-0.600910919,0.524576638
S1P1_1019,7172.1,2814.7,Acini,S1P1_3,-5.214602904,-2.481110658
S1P1_10190,7914.2,3795.9,Myofibroblast,S1P1_3,-0.849659519,0.440180991
S1P1_10191,8235.9,3797.8,Myoepithelial,S1P1_3,-5.008212047,-1.645730462
S1P1_10192,7652.9,3797.9,Ducts,S1P1_3,-4.938450294,6.606986676
S1P1_10193,7804.1,3792.7,Others,S1P1_3,4.719603105,-2.646285143
S1P1_10194,8155,3797.2,Others,S1P1_3,2.756314797,0.147870828
S1P1_10195,7584.9,3797.2,Myofibroblast,S1P1_3,-0.60980715,0.494568203
S1P1_10196,7603.4,3798.2,Treg,S1P1_3,1.175148947,3.682606373
S1P1_10197,7679.5,3799.6,Ducts,S1P1_3,-5.109871345,5.951759491
S1P1_10198,8070.3,3797.5,Others,S1P1_3,-5.407118278,-0.924300399
S1P1_10199,8140.7,3796.5,Acini,S1P1_3,-5.171084361,-2.39038929
S1P1_102,7674,2274.5,Th,S1P1_3,-5.211929755,3.583446894
S1P1_1020,7507.6,2816.5,Myofibroblast,S1P1_3,3.443060203,3.741329823
S1P1_10200,7569.1,3798.1,VEC Progen,S1P1_3,3.301292701,0.260802332
S1P1_10201,7657.9,3800.6,Ducts,S1P1_3,-4.961646514,6.611861859
S1P1_10202,8192.8,3801.8,Acini,S1P1_3,-5.541109996,-3.175898637
S1P1_10203,7690.9,3800.3,Others,S1P1_3,-5.118694263,5.800414238
S1P1_10204,7718.9,3798.7,Others,S1P1_3,4.617411179,1.787593756
S1P1_10205,7949.6,3800.1,Others,S1P1_3,6.067592187,1.672279153
S1P1_10206,7845.9,3797.4,VEC,S1P1_3,7.525979085,2.583066855
S1P1_10207,8250.3,3798.2,Acini,S1P1_3,-5.353511291,-5.044366207
S1P1_10208,8291.2,3798.6,NK cells,S1P1_3,-5.186867194,-1.030970778
S1P1_10209,7729.8,3800.7,Others,S1P1_3,-1.079486208,0.007987682
S1P1_1021,7274.4,2818.7,LECs,S1P1_3,-5.675367312,-0.41521528
S1P1_10210,7903.9,3800.6,Myofibroblast,S1P1_3,-0.808860736,0.467040453
S1P1_10211,8112.4,3798.2,Acini,S1P1_3,-5.109693484,-3.165672149
S1P1_10212,7637,3802.4,Ducts,S1P1_3,-4.805502372,6.602889691
S1P1_10213,7925.2,3797.2,Others,S1P1_3,5.497730775,2.566147003
S1P1_10214,7669.2,3804.1,Ducts,S1P1_3,-4.88268991,6.61559597
S1P1_10215,8103.1,3800,Ducts,S1P1_3,-5.402924018,-1.056866672
S1P1_10216,8171.6,3806.3,Acini,S1P1_3,-5.500490623,-4.323522415
S1P1_10217,7822.2,3800.9,Others,S1P1_3,4.425766988,3.25137559
S1P1_10218,7829.6,3803.6,Fibroblast,S1P1_3,4.954745812,1.80146781
S1P1_10219,8182.2,3804.7,Acini,S1P1_3,-5.546394305,-4.817864265
S1P1_1022,7496.4,2815.9,LECs,S1P1_3,-2.434388356,-0.251708459
S1P1_10220,8308.7,3799,Others,S1P1_3,3.608212752,-5.004987087
S1P1_10221,7772.7,3800.7,Others,S1P1_3,3.284152789,0.442308698
S1P1_10222,7892.1,3803.1,Myofibroblast,S1P1_3,-0.864056068,0.477857802
S1P1_10223,7932.4,3801.1,Others,S1P1_3,6.070619626,1.933184538
S1P1_10224,8134.5,3802,Acini,S1P1_3,-5.386656241,-4.757158127
S1P1_10225,8214.1,3800.9,Others,S1P1_3,-6.542120414,0.72674856
S1P1_10226,7792.5,3802.8,Others,S1P1_3,5.073504491,-3.841644373
S1P1_10227,8145.3,3803.7,Myoepithelial,S1P1_3,-4.852250056,-1.68228599
S1P1_10228,7812.1,3805.6,Others,S1P1_3,4.04398541,-2.248494234
S1P1_10229,7841.4,3802.2,VEC,S1P1_3,6.738091989,1.896497045
S1P1_1023,7512.8,2816.7,Fibroblast,S1P1_3,4.901391072,5.07571188
S1P1_10230,7971,3804.6,Others,S1P1_3,5.001541181,-4.300133075
S1P1_10231,7915.5,3804.9,Fibroblast,S1P1_3,6.796284718,0.01894581
S1P1_10232,7923.6,3804.7,Fibroblast,S1P1_3,5.338349385,2.101273928
S1P1_10233,8079,3804.1,Myoepithelial,S1P1_3,-4.87915607,-1.541206326
S1P1_10234,8262.9,3805,Others,S1P1_3,-5.781507449,-0.211782943
S1P1_10235,7710.6,3806.6,Others,S1P1_3,3.525808139,-6.194858398
S1P1_10236,7876,3806,Myofibroblast,S1P1_3,-0.610351758,0.525499854
S1P1_10237,8053.4,3804.6,VEC Progen,S1P1_3,2.800733132,0.067997445
S1P1_10238,8115,3808.4,Others,S1P1_3,-4.431865649,-2.995606746
S1P1_10239,8161.8,3806.4,Acini,S1P1_3,-4.59158607,-2.073983516
S1P1_1024,7617.6,2817.7,Ducts,S1P1_3,-5.375096278,4.104373131
S1P1_10240,8289.4,3807.3,Others,S1P1_3,-6.105659919,1.459313307
S1P1_10241,8237.7,3805.9,Acini,S1P1_3,-5.200563865,-2.027427044
S1P1_10242,7568.6,3805.5,Fibroblast,S1P1_3,4.215413136,1.615025196
S1P1_10243,7700.9,3806.2,Others,S1P1_3,4.307987733,1.112584386
S1P1_10244,7937.6,3804.7,Fibroblast,S1P1_3,6.781929536,2.27098671
S1P1_10245,7754.2,3807.4,Others,S1P1_3,-0.683173137,0.485476706
S1P1_10246,7929.5,3808.3,Fibroblast,S1P1_3,6.267227693,1.270659957
S1P1_10247,8224.9,3807.7,VEC Progen,S1P1_3,2.82728271,0.250149731
S1P1_10248,7728,3809.1,Fibroblast,S1P1_3,7.519345326,0.920413707
S1P1_10249,8066.2,3810,Others,S1P1_3,-5.010104137,-1.309085335
S1P1_1025,7107.9,2819.5,NK cells,S1P1_3,3.802482409,-3.820049133
S1P1_10250,8205.9,3807.2,Tc,S1P1_3,-2.956775622,2.70109478
S1P1_10251,7771.7,3809.6,Others,S1P1_3,3.327845378,0.33156902
S1P1_10252,7905.6,3807.5,Others,S1P1_3,3.449300332,-0.10681647
S1P1_10253,7850.3,3807.3,Others,S1P1_3,5.253202481,4.670865689
S1P1_10254,7863.2,3808.7,Others,S1P1_3,-0.464377718,0.389090572
S1P1_10255,8246.4,3808.8,Acini,S1P1_3,-5.269841151,-2.965434875
S1P1_10256,8301,3809.6,NK cells,S1P1_3,2.832447572,-3.167725649
S1P1_10257,7832.9,3810.7,Others,S1P1_3,4.041610045,1.631723318
S1P1_10258,8101.6,3813.8,Acini,S1P1_3,-5.31278892,-3.060701694
S1P1_10259,7764,3808.9,Others,S1P1_3,-0.859132009,0.462368164
S1P1_1026,7313.9,2817.5,Acini,S1P1_3,-5.360712962,-3.45289072
S1P1_10260,7941.1,3809.5,Fibroblast,S1P1_3,5.93335156,2.176943455
S1P1_10261,7922,3811,Fibroblast,S1P1_3,3.99283628,0.787534688
S1P1_10262,8144,3812.1,Others,S1P1_3,-5.38822885,-1.036072519
S1P1_10263,7562.2,3814.3,Others,S1P1_3,3.988616509,1.33528534
S1P1_10264,7660,3812.7,VEC,S1P1_3,7.678217931,1.505868469
S1P1_10265,7688.3,3810,Others,S1P1_3,4.215723557,1.664193306
S1P1_10266,8080.2,3813,LECs,S1P1_3,-4.839802222,-2.186374273
S1P1_10267,8131.7,3812.6,Acini,S1P1_3,-4.735663848,-3.347069111
S1P1_10268,8310.7,3815.5,Tc,S1P1_3,3.628915591,-6.272553768
S1P1_10269,7630.1,3812.8,VEC,S1P1_3,-4.152139621,-5.610277977
S1P1_1027,7375,2820.1,LECs,S1P1_3,6.718338056,-0.833166566
S1P1_10270,8214.4,3814.6,VEC Progen,S1P1_3,6.858621163,1.521712456
S1P1_10271,7933.9,3814.6,Tc,S1P1_3,2.487306161,4.031438504
S1P1_10272,7948.4,3812.5,Others,S1P1_3,4.222090764,1.02310792
S1P1_10273,8265.4,3814.8,Others,S1P1_3,-4.917129474,-1.923977461
S1P1_10274,8047.4,3814.8,VEC Progen,S1P1_3,2.937912507,0.127574209
S1P1_10275,8156.1,3815.2,Others,S1P1_3,-5.879658656,-0.629978265
S1P1_10276,8237.5,3814.3,Others,S1P1_3,-5.399898963,-1.661980118
S1P1_10277,8253,3813.9,Fibroblast,S1P1_3,3.273345513,-1.684769597
S1P1_10278,7593.7,3814.6,VEC Progen,S1P1_3,3.499868197,0.599386249
S1P1_10279,7723.1,3818.9,Treg,S1P1_3,7.601234479,1.44910935
S1P1_1028,7263.7,2819.5,Acini,S1P1_3,-5.317856269,-3.577022161
S1P1_10280,7895.2,3812.6,Others,S1P1_3,4.268982453,0.337895278
S1P1_10281,8121.2,3814.9,Acini,S1P1_3,-5.164714294,-4.319973793
S1P1_10282,7784.5,3816.2,Others,S1P1_3,4.758637948,-4.096102562
S1P1_10283,7838.4,3817.4,Fibroblast,S1P1_3,5.551856561,2.705054674
S1P1_10284,7574.3,3815.5,Others,S1P1_3,3.34252171,0.407164101
S1P1_10285,7646.5,3815.8,VEC,S1P1_3,8.074962659,2.478474531
S1P1_10286,7853.2,3818.2,Fibroblast,S1P1_3,4.423443837,0.890313123
S1P1_10287,7915.2,3815.5,Fibroblast,S1P1_3,6.987710996,-0.05825398
S1P1_10288,8276.2,3814.5,Ducts,S1P1_3,-5.735034423,0.980927501
S1P1_10289,7695,3817.2,Fibroblast,S1P1_3,4.281101747,0.761198316
S1P1_1029,7345.2,2820.4,Acini,S1P1_3,-4.167906241,-4.270958748
S1P1_10290,7766,3821,Others,S1P1_3,2.780607505,-2.423566427
S1P1_10291,8200.3,3815.9,Others,S1P1_3,-5.84581943,-0.114232946
S1P1_10292,7906.7,3816.4,Fibroblast,S1P1_3,4.872266335,1.019817028
S1P1_10293,8057,3817.7,Others,S1P1_3,-6.19536777,0.390445504
