Cell_ID,X,Y,TACIT,Group.x,UMAP1,UMAP2
S4P2_27672,5528.4,18832.6,Others,S4P2_1,6.539787806,1.524060231
S4P2_27673,5583.1,18836.1,Others,S4P2_1,4.089322604,1.012052518
S4P2_27674,5856.5,18830.8,Others,S4P2_1,-5.608635389,-0.779346901
S4P2_27675,5380.3,18828.9,Others,S4P2_1,4.78932289,0.455696207
S4P2_27676,5722.5,18832.5,Others,S4P2_1,-4.758122408,-2.350243944
S4P2_27677,5389.4,18828,Others,S4P2_1,2.785096205,-1.51371612
S4P2_27678,5492.1,18832.2,Others,S4P2_1,6.145541705,1.330740076
S4P2_27679,5760.5,18830.5,Others,S4P2_1,-5.538193189,-2.040431041
S4P2_27680,5401.9,18829.3,Others,S4P2_1,2.672336615,-1.380834955
S4P2_27681,5476.3,18831.2,Fibroblast,S4P2_1,-4.52892729,-0.654757041
S4P2_27682,5799.1,18833.4,Others,S4P2_1,4.684220827,-0.112540662
S4P2_27683,5837.4,18834.2,Others,S4P2_1,5.135128535,1.586009484
S4P2_27684,5503.7,18834.9,Others,S4P2_1,6.518071211,1.101419312
S4P2_27685,5785.7,18834.9,Others,S4P2_1,5.404754675,1.025725108
S4P2_27686,5846.6,18833.9,DC cells,S4P2_1,-3.706354581,4.351489645
S4P2_27687,5676.1,18833.5,Others,S4P2_1,-4.81299492,-2.370638269
S4P2_27688,5463.8,18835.7,Myoepithelial,S4P2_1,5.06609062,0.563334745
S4P2_27689,5480.9,18836,Others,S4P2_1,5.028008498,-0.797561842
S4P2_27690,5634.8,18838.6,Fibroblast,S4P2_1,-6.358703577,-0.091537795
S4P2_27691,5869.4,18833.9,Others,S4P2_1,-4.216830694,-2.562903542
S4P2_27692,5471.1,18836.2,Ducts,S4P2_1,8.017416514,-4.048377413
S4P2_27693,5537.2,18836.1,Others,S4P2_1,1.767855323,2.4983419
S4P2_27694,5456.6,18841.8,Myoepithelial,S4P2_1,3.446160115,-0.027947282
S4P2_27695,5365.7,18837.8,Others,S4P2_1,-4.914042436,-2.327724594
S4P2_27696,5356.6,18839,Others,S4P2_1,-4.504247152,-2.485718149
S4P2_27697,5373.4,18843.7,NK cells,S4P2_1,-3.833013021,-2.945011515
S4P2_27698,5621.4,18841.6,Others,S4P2_1,6.132848776,1.442060333
S4P2_27699,5382.2,18843.8,NK cells,S4P2_1,5.100969351,-0.024164557
S4P2_27700,5390.2,18844.3,Others,S4P2_1,3.666921652,-0.066757158
S4P2_27701,5486.7,18841.7,Others,S4P2_1,2.599400557,-0.910869557
S4P2_27702,5797.4,18844.6,Others,S4P2_1,4.717289961,-0.504761178
S4P2_27703,5813.8,18838.3,Acini,S4P2_1,3.923979319,-1.879550714
S4P2_27704,5397.6,18843,Others,S4P2_1,4.568891562,0.335425985
S4P2_27705,5465.2,18844.7,Others,S4P2_1,1.811641014,1.658831697
S4P2_27706,5765.1,18842.3,Others,S4P2_1,5.117056883,0.730017704
S4P2_27707,5441.3,18843.6,Others,S4P2_1,2.32930807,-1.637922424
S4P2_27708,5552.7,18840.2,Others,S4P2_1,4.752808607,0.566214543
S4P2_27709,5853.3,18844.2,Others,S4P2_1,5.32018093,0.870365363
S4P2_27710,5534.6,18844.7,Others,S4P2_1,1.679540432,2.503568035
S4P2_27711,5496,18847.7,Others,S4P2_1,2.633801974,-1.57314803
S4P2_27712,5407.6,18842.4,Others,S4P2_1,4.780782736,0.352377933
S4P2_27713,5825.2,18843.5,Acini,S4P2_1,3.989142455,-1.37148692
S4P2_27714,5839.8,18848.6,Acini,S4P2_1,4.13494686,-1.406756181
S4P2_27715,5863.7,18849.5,Others,S4P2_1,5.503754176,1.055453759
S4P2_27716,5474.1,18848.7,Others,S4P2_1,2.590693987,-1.576894301
S4P2_27717,5518.5,18845.9,Myoepithelial,S4P2_1,4.643954791,3.246322256
S4P2_27718,5775.5,18847.4,Others,S4P2_1,5.255532301,0.967506629
S4P2_27719,5812.4,18850.6,Others,S4P2_1,4.017875231,-0.959946114
S4P2_27720,5877.2,18844.9,Others,S4P2_1,-4.592465841,-2.507794041
S4P2_27721,5361.5,18851.2,Others,S4P2_1,-3.83907982,-2.920417446
S4P2_27722,5417.4,18846.2,Others,S4P2_1,4.873939551,0.394680691
S4P2_27723,5670.9,18851,Others,S4P2_1,-5.484770261,-2.407959599
S4P2_27724,5540.6,18851.1,Others,S4P2_1,1.632572568,2.149325233
S4P2_27725,5553.8,18853.2,Others,S4P2_1,5.136198557,0.778172594
S4P2_27726,5401.5,18855,Others,S4P2_1,2.997223891,-1.247471708
S4P2_27727,5426.1,18851.4,Others,S4P2_1,2.543501175,-1.118626136
S4P2_27728,5636.7,18857.5,Fibroblast,S4P2_1,-6.081160032,-0.110664162
S4P2_27729,5312.2,18851.9,NK cells,S4P2_1,-3.793195211,-3.016368526
S4P2_27730,5826.8,18856.2,Others,S4P2_1,4.081157721,-1.034422773
S4P2_27731,5870,18859.7,Others,S4P2_1,5.538584269,1.155898314
S4P2_27732,5621.8,18856.4,Others,S4P2_1,6.168053187,1.512936574
S4P2_27733,5882.8,18853.3,Others,S4P2_1,4.413966216,0.768313151
S4P2_27734,5851.2,18856.6,Others,S4P2_1,5.305466689,0.854986649
S4P2_27735,5602.6,18852.8,Others,S4P2_1,2.631862915,0.142709863
S4P2_27736,5769.1,18860.8,Others,S4P2_1,3.964478529,0.171850529
S4P2_27737,5506.7,18854.3,Others,S4P2_1,6.338202036,1.439067584
S4P2_27738,5541.8,18858.8,Myoepithelial,S4P2_1,4.243913687,1.290645343
S4P2_27739,5417.1,18858.5,Others,S4P2_1,6.33036188,1.327236753
S4P2_27740,5498.4,18860.6,Others,S4P2_1,4.905300177,0.461738509
S4P2_27741,5361.9,18862.1,Others,S4P2_1,2.152180231,-1.741408366
S4P2_27742,5840.8,18862.6,Others,S4P2_1,4.977148569,-0.585868198
S4P2_27743,5435.3,18859.2,Others,S4P2_1,2.977262772,-1.554919976
S4P2_27744,5513.6,18859.7,Others,S4P2_1,5.242022551,0.878087979
S4P2_27745,5799.3,18860.5,Others,S4P2_1,4.835026301,0.559583109
S4P2_27746,5291.2,18858.1,Others,S4P2_1,-4.296057188,-2.543201107
S4P2_27747,5705.4,18862.3,Others,S4P2_1,-5.781474554,-1.492618102
S4P2_27748,5572.8,18855.4,Others,S4P2_1,6.245828665,1.34178577
S4P2_27749,5614.2,18863.7,Others,S4P2_1,2.429210461,2.661006075
S4P2_27750,5889,18862.9,Others,S4P2_1,4.258266009,0.543346566
S4P2_27751,5481.9,18859.6,Others,S4P2_1,2.053668536,-1.84496643
S4P2_27752,5581.1,18863.3,Others,S4P2_1,6.555365599,1.545466882
S4P2_27753,5326.7,18861.7,Others,S4P2_1,-4.470088445,-2.477158684
S4P2_27754,5400.8,18866.3,Others,S4P2_1,2.705199278,-1.603414911
S4P2_27755,5680.4,18867.2,Fibroblast,S4P2_1,-6.218464338,-0.004843022
S4P2_27756,5412.3,18864.2,Others,S4P2_1,5.297436751,0.634749156
S4P2_27757,5564.1,18864,Myoepithelial,S4P2_1,4.619059599,2.384031635
